,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1537,2808,1230,1167,1641,0.11993,0.06926116394422661,-0.0014911816551950222,0.00018346142503331117,-0.039223,8.528205676472576e-06
1,5.0,-0.455548,3234,3119,919,1274,1845,0.119816,0.0691342475630266,-0.0014501241127914833,0.000608933948357648,-0.0393,8.903001417992755e-06
2,4.0,-0.672528,939,3825,213,1903,1922,0.119676,0.06818149959631772,-0.0013848680989146142,-0.0001617779090696332,-0.03993,1.9540052668302238e-05
3,3.0,-0.597208,3626,557,3481,259,298,0.119642,0.06818071300211086,-0.001386724520311335,-0.0001617779090696332,-0.039907,2.7057976128847635e-05
4,4.0,-0.698781,2022,184,3854,79,105,0.119638,0.06817890021087974,-0.001442822326022743,-0.0001617779090696332,-0.039922,9.284520888866021e-06
5,0.0,-0.368672,2977,3228,810,1139,2089,0.119244,0.06828160887314429,-0.0016218193097826033,0.00013420448265634996,-0.039583,2.3118152595114714e-05
6,1.0,-0.61331,2022,184,3854,91,93,0.119215,0.06827099780407525,-0.0015754660652920424,0.00013420448265634996,-0.039549,4.488160889617933e-05
7,4.0,-0.17765,778,1727,2311,234,1493,0.119207,0.0682528712007818,-0.001725657004627493,0.00013420448265634996,-0.039583,3.905712263720434e-05
8,5.0,0.720011,3430,3183,855,1776,1407,0.119555,0.06850316768618454,-0.0017851555532461588,0.00031835627916994167,-0.039458,2.318086613807089e-05
9,0.0,-0.663821,1922,3872,166,2070,1802,0.119164,0.0687005780725579,-0.001784313489728988,0.0010475422005707248,-0.038974,6.023003672484979e-05
10,1.0,0.33854,1019,3579,459,1142,2437,0.119682,0.06877377984653629,-0.0017311666530395189,0.001617086150196588,-0.039528,6.551932862878641e-05
11,0.0,-0.744866,2865,3616,422,2030,1586,0.119029,0.06868550023409194,-0.0013223144056147746,0.0016705135110354652,-0.038793,9.1886731930466e-05
12,3.0,0.593472,2022,171,3867,79,92,0.11908,0.06873732850736712,-0.0013402043746193843,0.0016705135110354652,-0.038846,7.284227785767572e-05
13,3.0,0.364569,1384,2748,1290,886,1862,0.119285,0.06883960429004889,-0.001099956799023569,0.0028783037386884876,-0.038933,6.879367671877996e-05
14,1.0,0.672398,2450,3394,644,1834,1560,0.119723,0.06901739678482308,-0.0005068867612044672,0.0026992636461690275,-0.039324,8.424873985321917e-05
15,3.0,0.814067,686,3674,364,2130,1544,0.120221,0.06916809650757741,0.0001500729028635349,0.002395681162625568,-0.039771,5.3586595758146136e-05
16,4.0,-0.85685,2978,3719,319,2092,1627,0.120182,0.06917555524055963,-0.0003784379594030063,0.0020871618009814367,-0.040079,8.140773960563314e-05
17,0.0,-0.785117,2677,3576,462,2032,1544,0.119632,0.06919477942690005,-0.0009369744624792783,0.0015434474184581027,-0.039469,8.504766285396193e-05
18,2.0,-0.39117,3234,755,3283,259,496,0.119602,0.06918241585163312,-0.0009493431067921777,0.0015434474184581027,-0.039447,9.999087074370362e-05
19,4.0,-0.272472,1340,1773,2265,371,1402,0.119601,0.06912141771269717,-0.0014828950775137232,0.0015119494821579065,-0.039527,0.00010045698240500591
20,5.0,-0.248584,2057,1440,2598,323,1117,0.119552,0.0690620519014508,-0.0015788277492829205,0.0010320092454811094,-0.039614,9.727985522831201e-05
21,3.0,-0.828362,3556,557,3481,312,245,0.119531,0.06910522527319882,-0.0015788277492829205,0.0010320092454811094,-0.03959,0.0001169459619378936
22,5.0,-0.692933,3234,3865,173,2092,1773,0.119368,0.06878145588851799,-0.0013835164560470471,0.0005874744871397546,-0.039817,0.0001329060510688666
23,4.0,-0.708449,2978,3612,426,1829,1783,0.119242,0.06817282247586222,-0.0014225096439224748,0.000929934097391141,-0.040318,8.316705626817337e-05
24,3.0,-0.17273,3309,2164,1874,332,1832,0.119156,0.06816765527389118,-0.001203180916287012,0.000929934097391141,-0.040256,5.974819021221893e-05
25,1.0,-0.587247,305,3703,335,1812,1891,0.11853,0.06793197151446229,-0.0014356122799596312,0.0015868766665340789,-0.03967,0.00010553784111590795
26,4.0,0.931225,3430,3159,879,1861,1298,0.118659,0.06828083230900295,-0.0013397293950911243,0.002004383856253627,-0.039366,0.00011895980199731425
27,3.0,0.460005,2022,171,3867,73,98,0.118708,0.06821388364524822,-0.0013527733997015662,0.002004383856253627,-0.039413,0.00010531061903123353
28,0.0,-0.838253,454,3615,423,2081,1534,0.118512,0.06808438601680561,-0.001579587985881538,0.0010141010217428064,-0.039269,0.00011311870023945339
29,1.0,0.335564,2015,3770,268,1194,2576,0.118954,0.06814151331745255,-0.0016230715810908508,0.0008791853802754594,-0.039743,0.00010663274190464632
30,3.0,-0.331349,2677,2744,1294,802,1942,0.118771,0.06808222235462591,-0.0017933275436501713,0.0006053862787252247,-0.039611,0.00013086213036713707
