,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1237,3359,679,1491,1868,0.123379,0.06203468023559513,-0.0023697832560848416,-0.005149935091852394,-0.048601,-8.936989353800445e-06
1,5.0,-0.455548,3461,3279,759,1365,1914,0.123194,0.06209230067389726,-0.0028485984859854567,-0.00533193713912639,-0.048477,-7.50797227036395e-06
2,4.0,-0.672528,938,3715,323,2026,1689,0.122979,0.06216734596013671,-0.002487501897585462,-0.004703533549160228,-0.048276,-2.7375711809853923e-06
3,3.0,-0.597208,138,3835,203,1921,1914,0.1226,0.062231365422279306,-0.002734756143610826,-0.003583975679541423,-0.04784,1.2764119831641494e-05
4,4.0,-0.698781,3507,3673,365,2034,1639,0.122508,0.06244618102663723,-0.003293049943330366,-0.003350326965260199,-0.047632,1.766576627878188e-05
5,0.0,-0.368672,284,905,3133,298,607,0.122469,0.06243474950822518,-0.0031791672871605632,-0.003350326965260199,-0.047585,2.976273334983907e-05
6,1.0,-0.61331,1407,3860,178,2046,1814,0.122195,0.06261659890607466,-0.0033247864883684964,-0.0031971609310030295,-0.047213,5.0183892052488244e-05
7,4.0,-0.17765,3080,663,3375,93,570,0.122195,0.06258241178372768,-0.0033247864883684964,-0.0031971609310030295,-0.047203,5.9449106214409514e-05
8,5.0,0.720011,3080,3701,337,2096,1605,0.122564,0.06270330991797911,-0.004132043756156473,-0.003705738382894166,-0.047325,4.93856499133449e-05
9,0.0,-0.663821,284,3766,272,1941,1825,0.122463,0.062429397422740666,-0.00341930625547325,-0.0038924265948436384,-0.0471,5.897567790961206e-05
10,1.0,0.33854,512,2932,1106,980,1952,0.122613,0.06248897576565136,-0.003457470549155409,-0.0041142982946958525,-0.047197,6.328585369569773e-05
11,0.0,-0.744866,2249,3828,210,2062,1766,0.122433,0.06268913251805995,-0.003915482235531263,-0.003913321533987224,-0.046883,6.710193440874551e-05
12,3.0,0.593472,1250,3940,98,1945,1995,0.122823,0.06251018249367704,-0.004020191648558712,-0.0038098870274530464,-0.047312,4.939345121083424e-05
13,3.0,0.364569,3080,755,3283,251,504,0.122845,0.0624828437149676,-0.003907664056348543,-0.0038941281922783935,-0.047323,4.465126255027469e-05
14,1.0,0.672398,284,3566,472,1941,1625,0.123532,0.0626720667023252,-0.00320975653446898,-0.003719553853634199,-0.047782,5.316306179336881e-05
15,3.0,0.814067,3080,3914,124,2362,1552,0.124034,0.06301220321827875,-0.00353395828865339,-0.003970523333870954,-0.048249,4.883508457128413e-05
16,4.0,-0.85685,3080,3822,216,2312,1510,0.124012,0.06307375588085495,-0.0036758099089583764,-0.004258735552421503,-0.048162,6.786169653322662e-05
17,0.0,-0.785117,1038,3686,352,2027,1659,0.123827,0.06340472194540679,-0.003419488794565513,-0.00326407494275969,-0.047681,0.00010132312262879483
18,2.0,-0.39117,2750,2777,1261,1061,1716,0.123681,0.06320343632667373,-0.003217671425171492,-0.0031845793517818527,-0.047586,9.949777689258008e-05
19,4.0,-0.272472,2792,3026,1012,757,2269,0.123582,0.063232838699483,-0.0032022102986587865,-0.002948468587690121,-0.047431,0.00010633853883860633
