,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,900,2958,1080,1344,1614,0.113806,0.08984985662695286,0.0002679295520824979,-0.00416762192491885,-0.001028,-1.0379227531567221e-05
1,5.0,-0.455548,301,3644,394,1703,1941,0.11371,0.08973657230558783,0.00022782473388834843,-0.003694515706115084,-0.001141,-4.493793018073781e-05
2,4.0,-0.672528,301,3887,151,2246,1641,0.113777,0.08962069463499285,0.0007349729956860038,-0.003694515706115084,-0.001403,-5.052765536023769e-05
3,3.0,-0.597208,1355,3083,955,1618,1465,0.113635,0.08951715610934925,0.0010676800881750496,-0.003283202441642258,-0.001328,2.679109515556656e-05
4,4.0,-0.698781,836,3721,317,2183,1538,0.113502,0.08899403655707998,0.0014626713162798149,-0.0028150914834595966,-0.001751,4.804303045308245e-05
5,0.0,-0.368672,1355,3360,678,1287,2073,0.113421,0.08889541199842395,0.0014242395285901832,-0.002262383263197889,-0.00165,6.101501609309235e-05
6,1.0,-0.61331,153,2,4036,0,2,0.11342,0.08889378709291791,0.0014242395285901832,-0.002262383263197889,-0.001649,7.450513741025007e-05
7,4.0,-0.17765,268,176,3862,35,141,0.11342,0.08888892891011906,0.0014242395285901832,-0.002262383263197889,-0.001657,0.00010583568952711068
8,5.0,0.720011,968,3183,855,1927,1256,0.113575,0.08892522826361196,0.001093198160367063,-0.00239827015246158,-0.001571,0.00010760616241643973
9,0.0,-0.663821,2780,3742,296,2149,1593,0.113423,0.08889795447174414,0.0018697717472451656,-0.0016219584860117848,-0.001361,0.00015817769002228276
10,1.0,0.33854,454,3734,304,1222,2512,0.113488,0.08903878051056402,0.0014453567255950663,-0.0004018612920713321,-0.00149,0.00014674330032186188
11,0.0,-0.744866,883,3741,297,2283,1458,0.113289,0.0893765776751368,0.0011722091534240085,0.000487712869334704,-0.001256,0.00015131973013122064
12,3.0,0.593472,301,3678,360,1972,1706,0.113522,0.08958427058429552,0.0014232591571143446,0.0006318553731578596,-0.001258,0.00015170542746557997
13,3.0,0.364569,1735,3044,994,1185,1859,0.113693,0.08969462484040515,0.0013785202278779247,0.0017327065107403737,-0.001273,0.0001629551097301669
14,1.0,0.672398,1498,3640,398,2056,1584,0.113778,0.08965997142705848,0.0016002260615558667,0.0021309047573162183,-0.001355,0.0001642816323842892
15,3.0,0.814067,3548,3726,312,2343,1383,0.114099,0.08995427204977885,0.0017292858683468117,0.0012513156125953863,-0.001474,0.00015685098905152052
16,4.0,-0.85685,2638,3231,807,2097,1134,0.113894,0.0895739119538248,0.0016866947610332816,0.0022053176548161853,-0.001935,0.0001715296347559028
17,0.0,-0.785117,1355,3715,323,2291,1424,0.113783,0.08937617251555222,0.001871050351850388,0.00024955136261571007,-0.001718,0.0001750505093535755
18,2.0,-0.39117,2284,3084,954,1206,1878,0.113736,0.08928236125006682,0.0017335480097840073,0.00011250152122277386,-0.00181,0.0001829031956620677
19,4.0,-0.272472,1979,171,3867,44,127,0.113735,0.08928033255304367,0.0017335480097840073,0.00011250152122277386,-0.001813,0.00018119443399529548
20,5.0,-0.248584,1601,2851,1187,787,2064,0.113606,0.08913409067740356,0.0018240358847895365,0.0007875816018917214,-0.001865,0.00019090451074696668
21,3.0,-0.828362,1355,3685,353,2292,1393,0.113329,0.08904338623752014,0.000485731940770504,0.0014791573686188607,-0.001746,9.226269346546136e-05
22,5.0,-0.692933,1996,4,4034,0,4,0.113326,0.08904101611757836,0.000485731940770504,0.0014791573686188607,-0.001743,0.00010900730846917515
23,4.0,-0.708449,390,3,4035,0,3,0.113327,0.08904333509661308,0.000485731940770504,0.0014791573686188607,-0.001741,0.00011371086545522781
24,3.0,-0.17273,947,1599,2439,310,1289,0.113278,0.08899792976263678,0.0006441722262640706,0.0013903736218874693,-0.001744,0.00011702586297936745
25,1.0,-0.587247,301,3890,148,1986,1904,0.11318,0.08879144103923313,0.0005906465081757715,0.00041097438957326773,-0.001516,0.00012697774875967607
26,4.0,0.931225,1135,3932,106,2585,1347,0.113369,0.08909785069240361,0.0014158836793576332,0.0003652206147957557,-0.001115,9.595091043335769e-05
27,3.0,0.460005,301,3,4035,0,3,0.113369,0.08909798879820291,0.0014158836793576332,0.0003652206147957557,-0.001115,9.602306525715897e-05
28,0.0,-0.838253,3102,3848,190,2448,1400,0.113304,0.08903843124923862,0.001367332961006278,0.0005177629586082961,-0.000807,9.000537877181959e-05
29,1.0,0.335564,1329,3440,598,1139,2301,0.113361,0.08895379577750688,0.0008649644083203528,0.0009091669939314214,-0.000988,0.00011537467810333731
30,3.0,-0.331349,3928,428,3610,154,274,0.113301,0.08883151898284643,0.0008266787359708183,0.0010185933246004955,-0.000987,0.00013203276178741752
31,5.0,0.650553,2624,3894,144,2216,1678,0.113563,0.08924737521646017,0.001195256793225369,0.00021817856171767473,-0.000853,0.0001477987159564913
32,0.0,-0.570672,1828,6,4032,0,6,0.113563,0.08924591840742001,0.001195256793225369,0.00021817856171767473,-0.000852,0.00015905172000039655
33,0.0,-0.245424,1355,2291,1747,576,1715,0.113548,0.08922871356622765,0.001526635511662562,0.00021817856171767473,-0.000823,0.0001666930668684332
34,1.0,-0.556553,2081,3701,337,1811,1890,0.113481,0.08936496761832291,0.0018147661153847068,0.00021817856171767473,-0.000694,0.0001716080215601886
35,3.0,0.062427,4021,26,4012,3,23,0.113481,0.08936513789914315,0.0018147661153847068,0.00021817856171767473,-0.000693,0.0001721095875418672
36,4.0,-0.551645,301,3234,804,1615,1619,0.11339,0.08931163357261765,0.001551239418907539,0.00039022953807469783,-0.000848,0.0001406495429763807
37,1.0,0.52511,2975,3716,322,1753,1963,0.113527,0.08929797707117115,0.0011553327432197989,0.0007505837559289488,-0.001063,0.00013175068187214697
38,1.0,-0.489366,105,3621,417,1624,1997,0.113476,0.08919524576934916,0.0012083113622031803,0.00038875735548294597,-0.000963,9.789903542500659e-05
39,4.0,-0.10524,4020,11,4027,1,10,0.113476,0.08919592410274454,0.0012083113622031803,0.00038875735548294597,-0.000964,9.506681519722744e-05
40,2.0,0.445429,301,3,4035,0,3,0.113479,0.08919920978375194,0.0012083113622031803,0.00038875735548294597,-0.000961,0.00011654055457166006
41,1.0,-0.671714,1607,3683,355,2002,1681,0.113327,0.08912067954474993,0.0009819735020965097,-0.00044639144946828277,-0.000702,0.00013098363014042022
42,4.0,0.701954,1370,3855,183,2218,1637,0.113603,0.08946999109407527,0.0004209784803829575,-0.00029572849593572856,-0.000378,0.00010538341556585555
43,4.0,0.749719,990,3174,864,1896,1278,0.113978,0.08986662338550364,0.00012652524682550722,-0.00032485917001873974,-2.1e-05,9.476609382780157e-05
