,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
0,2.0,-0.459769,2790,3715,323,1565,2150,0.114884,0.08460432893822391,-0.001756891030994096,0.0020897366830819955,-0.012416,4.836884129735083e-05,0.8626698561525129
1,5.0,-0.455548,1245,4,4034,1,3,0.114885,0.08460576469931448,-0.001756891030994096,0.0020897366830819955,-0.012416,3.755478666336552e-05,0.862659042097879
2,4.0,-0.672528,438,3845,193,1949,1896,0.114611,0.08441939383942203,-0.001777423576230543,0.0024576642679333964,-0.012429,0.00011059212263761657,0.862659042097879
3,3.0,-0.597208,2790,3919,119,1874,2045,0.114402,0.08445248551530171,-0.0024016035140242238,0.0016040572998444796,-0.012014,0.00011722969134274163,0.862659042097879
4,4.0,-0.698781,1023,3214,824,1639,1575,0.11429,0.0843800568790605,-0.0023618329312186724,0.0016040572998444796,-0.012001,0.00012647942486198168,0.862659042097879
5,0.0,-0.368672,1547,2889,1149,941,1948,0.114274,0.08435733261811769,-0.002340073466476234,0.0009406060852242835,-0.011995,0.00011857129011328149,0.8626511339631303
6,1.0,-0.61331,1547,3693,345,1858,1835,0.114074,0.08413434569117556,-0.0017373669656114653,0.000816509696388564,-0.012063,9.891918277521229e-05,0.8626314818557923
7,4.0,-0.17765,1983,115,3923,18,97,0.114074,0.08413407638184829,-0.0017373669656114653,0.000816509696388564,-0.012061,9.693992035652179e-05,0.8626295025933736
8,5.0,0.720011,1362,3855,183,2147,1708,0.114432,0.0847313036270421,-0.0012776566008380254,0.0002211590639391844,-0.01181,0.00010365693942064656,0.8626362196124376
9,0.0,-0.663821,1547,3828,210,1960,1868,0.114215,0.0845172919016613,-0.0018565613570138417,0.0007172652838549451,-0.011873,9.283395459413364e-05,0.8626253966276111
10,1.0,0.33854,2790,2757,1281,809,1948,0.114259,0.08452319896177363,-0.0017768155900914186,0.001751629610599885,-0.011847,8.186623981324728e-05,0.8626144289128302
11,0.0,-0.744866,1547,3763,275,2033,1730,0.114132,0.08428495458735097,-0.001672077099316972,0.002136724175550494,-0.011838,8.063984095214304e-05,0.8626132025139691
12,3.0,0.593472,1853,743,3295,332,411,0.114154,0.08429198195085567,-0.0018037275880051127,0.002136724175550494,-0.011864,7.997304223959043e-05,0.8626125357152565
13,3.0,0.364569,1547,3,4035,0,3,0.114153,0.08429169334589669,-0.0018037275880051127,0.002136724175550494,-0.011864,7.766656373831123e-05,0.8626102292367553
14,1.0,0.672398,2790,3073,965,1599,1474,0.11437,0.08457552811786323,-0.0013891433205172317,0.0015917662752130111,-0.011821,7.865620226269845e-05,0.8626102292367553
15,3.0,0.814067,2059,3860,178,2216,1644,0.114743,0.08489203619136522,-0.0006851126526617554,0.0012923795043460146,-0.012108,-1.6440455325813547e-05,0.8625151325791668
16,4.0,-0.85685,1263,3932,106,2228,1704,0.114609,0.08465967652181736,-0.0007762661310392164,0.0009872186704186201,-0.012073,-2.3116216652874694e-05,0.8625084568178398
17,0.0,-0.785117,2790,3579,459,1995,1584,0.114503,0.08444184476696344,-0.0004335385727612613,0.001054354028811311,-0.012097,-1.593659298364966e-05,0.862515636441509
18,2.0,-0.39117,1381,2534,1504,891,1643,0.114357,0.08464180950904805,-0.0006347243912992417,0.002079323899141682,-0.01182,-8.979252057677888e-06,0.862515636441509
19,4.0,-0.272472,1983,129,3909,30,99,0.114356,0.08464300256675182,-0.0006347243912992417,0.002079323899141682,-0.011816,-1.1891964475242994e-05,0.8625127237290914
20,5.0,-0.248584,259,9,4029,1,8,0.114353,0.08464086517772532,-0.0006347243912992417,0.002079323899141682,-0.011818,-2.065878794639923e-05,0.8625039569056203
21,3.0,-0.828362,2883,3739,299,2159,1580,0.114308,0.08466477476364694,-0.000619905768523572,0.002079323899141682,-0.011744,1.254242027345717e-05,0.8625083765639514
22,5.0,-0.692933,2790,3932,106,2167,1765,0.114154,0.0845474848993101,-0.0009243982760647972,0.0028338817458839977,-0.011853,1.7228424234833744e-05,0.8625083765639514
23,4.0,-0.708449,585,3051,987,1519,1532,0.11401,0.08412482706811462,-0.0011789410272009168,0.001962987196856049,-0.011804,-3.669645816179909e-05,0.8624544516815549
24,3.0,-0.17273,1842,164,3874,38,126,0.114009,0.08412529835979941,-0.0011789410272009168,0.001962987196856049,-0.011793,-3.0946123920650296e-05,0.862460202015796
25,1.0,-0.587247,1547,3,4035,0,3,0.114007,0.08412421503527603,-0.0011789410272009168,0.001962987196856049,-0.011795,-4.1706666959356216e-05,0.8624494414727573
26,4.0,0.931225,2790,3135,903,1802,1333,0.114431,0.08462958751417973,-0.0010818621919315705,0.0018966899060096252,-0.011858,-4.757503565865568e-05,0.8624435731040581
27,3.0,0.460005,1547,3,4035,0,3,0.11443,0.08462923963275071,-0.0010818621919315705,0.0018966899060096252,-0.011858,-5.033900363752837e-05,0.8624408091360791
28,0.0,-0.838253,2790,3609,429,2067,1542,0.114015,0.08397765242971411,-0.0011925780730545526,0.00201151589618786,-0.012015,3.842742369597001e-05,0.8625041401586095
29,1.0,0.335564,558,2843,1195,859,1984,0.114316,0.08427119171439308,-0.0011902477163364393,0.0016775969884907423,-0.011918,2.8738020378317128e-05,0.8624944507552919
30,3.0,-0.331349,2790,3194,844,913,2281,0.114095,0.08424151735084763,-0.0011141869610906228,0.0020668586742058296,-0.011729,2.2144717580594913e-05,0.862487857452494
31,5.0,0.650553,318,3821,217,2007,1814,0.114415,0.08451358548404483,-0.001347477466678765,0.001358720061062793,-0.011555,4.901856836874382e-05,0.8625147313032823
32,0.0,-0.570672,2790,3048,990,1340,1708,0.114295,0.08443304894836881,-0.0010352258492081032,0.0015060555086368987,-0.011559,5.132886175819667e-05,0.8625170415966718
33,0.0,-0.245424,2790,672,3366,137,535,0.114281,0.08442042455034238,-0.0010509331440144267,0.0015060555086368987,-0.011554,5.748483683453569e-05,0.8625225295887489
34,1.0,-0.556553,896,3001,1037,1414,1587,0.113944,0.08380760976794438,-0.001115693595416958,0.0013560831639412843,-0.011737,5.104174696080456e-05,0.8625160864988751
35,3.0,0.062427,1547,3,4035,0,3,0.113944,0.0838075572972022,-0.001115693595416958,0.0013560831639412843,-0.011737,5.0631183289928926e-05,0.8625156759352043
36,4.0,-0.551645,585,3851,187,1627,2224,0.113758,0.08367071682971677,-0.0009571257324738762,0.0013483811971224595,-0.011736,5.147606918189402e-05,0.8625156759352043
37,1.0,0.52511,2790,3313,725,1451,1862,0.114134,0.08377155208890734,-0.0015486446423738837,0.0007014515867812518,-0.011605,5.690256678266742e-05,0.8625211024328051
38,1.0,-0.489366,2314,2967,1071,1248,1719,0.113663,0.0835886143379722,-0.0019289267452064257,0.0012877221552080888,-0.011773,5.4590329842830855e-05,0.8625187901958653
39,4.0,-0.10524,585,943,3095,71,872,0.113659,0.08358378040410465,-0.0019289267452064257,0.0012877221552080888,-0.011774,5.260496465342754e-05,0.862516804830676
40,2.0,0.445429,1134,3135,903,1223,1912,0.113747,0.0835465679879908,-0.002022170469849555,0.0012877221552080888,-0.011963,7.985344199930525e-05,0.862516804830676
41,1.0,-0.671714,1023,3181,857,1632,1549,0.113612,0.0834527079739996,-0.0021117377877116037,0.0011498825117584996,-0.011989,7.553977915936311e-05,0.862512491167836
42,4.0,0.701954,1878,3727,311,1843,1884,0.113948,0.08354343925356296,-0.0028110886733491917,0.0007355668896346803,-0.012019,3.141167814426033e-05,0.862468363066821
43,4.0,0.749719,2790,3090,948,1606,1484,0.114204,0.08396083387909788,-0.0029209150998039295,0.0009086550794071634,-0.012029,-5.307978013749258e-05,0.862383871608539
44,1.0,0.357057,349,2805,1233,855,1950,0.114409,0.08416311705456453,-0.002918554735098533,0.0006449149705130628,-0.011921,-4.9059965001732906e-05,0.8623878914236749
45,2.0,0.262092,318,199,3839,51,148,0.114416,0.08416535642171849,-0.0027201970185920994,0.0006449149705130628,-0.011934,-4.562921481604338e-05,0.8623878914236749
46,1.0,0.323409,2790,3181,857,930,2251,0.114656,0.08428080260332078,-0.0030820143053887786,0.00030183919765205155,-0.011808,-5.493043624048838e-05,0.8623785902022504
47,4.0,-0.673508,186,3686,352,1820,1866,0.114498,0.08420772545275136,-0.0029806270049074143,0.00035051808810543323,-0.01179,-6.175476844592976e-05,0.862371765870045
48,1.0,0.686776,1102,3483,555,1804,1679,0.114906,0.08465845515850329,-0.0026060742554716207,0.0007762545446965138,-0.011548,-0.00010949037131792776,0.8623240302671731
49,2.0,-0.370808,462,2021,2017,671,1350,0.114875,0.08473716540689834,-0.002613698787627924,0.0007762545446965138,-0.01139,-0.00010593237541435129,0.8623240302671731
50,1.0,0.382281,2790,695,3343,226,469,0.114962,0.0848084826456821,-0.0025136336191306646,0.0008880667449954412,-0.011348,-8.235603638653912e-05,0.8623476066062009
51,0.0,-0.826821,2362,3856,182,2143,1713,0.114798,0.08471816150707401,-0.0026184312399141828,0.0006605465747046522,-0.011348,-8.960253304412764e-05,0.8623403601095432
52,4.0,-0.7165,585,3067,971,1540,1527,0.114602,0.0847857191974865,-0.0024817170196026355,0.00017298580937538414,-0.011295,-0.0001129078759507877,0.8623170547666366
53,2.0,-0.621121,2790,3860,178,1929,1931,0.114493,0.08508122298718619,-0.0031577444276989983,0.0001405767456047022,-0.010933,-8.210499687888165e-05,0.8623251700220629
54,5.0,-0.46916,776,3875,163,1656,2219,0.114192,0.08473888172213039,-0.0029928036594838127,0.001049053224893276,-0.011093,-7.602718058772047e-05,0.862331247838354
55,4.0,-0.67529,3752,742,3296,357,385,0.114191,0.08473278006033348,-0.0030346511074190977,0.0010919477174111888,-0.011103,-5.985934201381604e-05,0.862347415676928
56,0.0,0.527943,2458,2967,1071,1219,1748,0.114352,0.08502470289569314,-0.002885028776464365,0.0005617601551686906,-0.011091,-2.2042085267096545e-05,0.862347415676928
57,1.0,0.480674,2790,3645,393,1506,2139,0.114752,0.08541171358540724,-0.00259392577682864,0.0006268533209446402,-0.010963,-9.504368010349827e-06,0.8623599533941846
58,5.0,0.64602,318,3876,162,2038,1838,0.115163,0.08580410625481982,-0.0036094524322878713,0.000696274994086088,-0.010769,5.063396287743784e-06,0.8623709211089656
59,0.0,-0.408563,2790,1961,2077,682,1279,0.114996,0.08537859472859041,-0.0036674190991001763,0.000696274994086088,-0.010836,6.9322871023018255e-06,0.8623727899997801
60,2.0,0.548847,318,942,3096,417,525,0.115126,0.08535448338574322,-0.0032337997982035405,0.0010539402636114321,-0.011053,4.536496845907332e-05,0.8624112226811369
61,0.0,0.428672,1023,2069,1969,715,1354,0.115183,0.08535411682950604,-0.002685247589606045,0.0012520898719362548,-0.01106,4.3051915462630735e-05,0.8624089096281404
62,4.0,0.552901,1283,3152,886,1329,1823,0.115351,0.08551429206421367,-0.003325641861073329,0.0012520898719362548,-0.011124,-2.148435589166487e-05,0.862344373356786
63,3.0,0.778063,1177,3969,69,2194,1775,0.115528,0.08553392815341071,-0.003425902226350944,0.0012221298334391501,-0.011184,-2.5257789909986236e-05,0.8623405999227677
64,1.0,-0.536411,2474,3339,699,1498,1841,0.115299,0.08541977499218086,-0.003067057630724429,0.001735533328465107,-0.011327,-4.620010011278171e-05,0.862319657612565
65,0.0,-0.623669,2790,2975,1063,1352,1623,0.115088,0.08523203508808692,-0.003183626530999544,0.0016413570579335195,-0.011367,-5.0706617383347223e-05,0.8623151510952943
66,3.0,0.509756,1547,3,4035,0,3,0.115087,0.0852315767524533,-0.003183626530999544,0.0016413570579335195,-0.011367,-5.4238985131139585e-05,0.8623116187275466
67,0.0,0.655686,1023,2940,1098,1385,1555,0.115301,0.08555099295540537,-0.002974514558196653,0.0018444120985516446,-0.011348,-5.427749713906231e-05,0.8623115802155388
68,4.0,-0.339661,1620,1893,2145,496,1397,0.115168,0.08546980124549872,-0.002778963866128186,0.0016754133776425391,-0.011336,-5.217203043938418e-05,0.8623136856822384
69,4.0,0.55661,2790,2953,1085,1231,1722,0.115586,0.08559620964817345,-0.002312072747625309,0.0016375706070631574,-0.011335,-3.943007285912507e-05,0.8623136856822384
70,2.0,0.649722,318,1011,3027,499,512,0.115773,0.08563309200628855,-0.002024878797574958,0.0017470108312520696,-0.011584,-3.6789353209046636e-05,0.8623163264018885
71,0.0,0.676847,1621,3100,938,1503,1597,0.116051,0.08581658264955967,-0.002506709134781608,0.0017393843100853084,-0.011562,-2.7860800349427887e-05,0.8623252549547481
72,3.0,0.768761,891,3887,151,2165,1722,0.116491,0.08567570480602486,-0.0018717530116422359,0.0017513174227636876,-0.011973,-5.1221681755716615e-05,0.8623018940733418
73,0.0,-0.505987,2861,2797,1241,1100,1697,0.116379,0.08559315326921407,-0.001478376251491755,0.0012466776089530725,-0.012015,-0.00014124681173838558,0.8622118689433591
74,0.0,0.50125,585,3364,674,1307,2057,0.116794,0.08597007232399602,-0.001728692558457076,0.0012423347868299526,-0.011925,-0.00016312207789337442,0.8621899936772042
75,4.0,-0.412028,2075,3029,1009,1000,2029,0.116698,0.0859289385586291,-0.0016600734028581888,0.0012824531159844796,-0.011945,-0.00017461489789832616,0.8621785008571993
76,4.0,0.505494,2790,2945,1093,1139,1806,0.117077,0.0861707356718074,-0.002023038446201839,0.0012014638914229216,-0.011946,-0.00017510884441974237,0.8621780069106778
77,5.0,0.41513,2044,755,3283,294,461,0.117096,0.08622578710492207,-0.001743031160973184,0.0012014638914229216,-0.011933,-0.00015909565771236154,0.8621780069106778
78,2.0,-0.426455,2790,2963,1075,1128,1835,0.116895,0.08611198678945162,-0.002369041308603873,0.0009971002134722014,-0.011633,-0.00015734241020885404,0.8621780069106778
79,5.0,-0.271491,2790,2869,1169,741,2128,0.116649,0.08598731805673705,-0.0022457216181095817,0.0015341216833619695,-0.011796,-0.00015491735285142234,0.8621804319680353
80,1.0,-0.600844,318,274,3764,140,134,0.116591,0.08591606714845397,-0.0024686674458233573,0.0017327019077658203,-0.0118,-0.00015341362001580045,0.8621819357008709
81,0.0,0.826338,984,3337,701,1816,1521,0.116853,0.08604799708010295,-0.002308504198220202,0.001240950890147975,-0.011741,-0.00015006224591329983,0.8621852870749734
82,1.0,-0.335564,318,269,3769,88,181,0.116843,0.0860883709380411,-0.002415240668556174,0.001240950890147975,-0.011742,-0.00015514649737818385,0.8621802028235084
83,0.0,-0.552554,2790,3430,608,1451,1979,0.116667,0.08603434881726368,-0.0020852941508943076,0.00040880503921357714,-0.011723,-0.00015116108390950348,0.8621841882369771
84,1.0,0.669822,2790,3553,485,1823,1730,0.117057,0.08654693670676651,-0.002242288055776599,0.0005906713886170335,-0.01152,-0.00018787960334500732,0.8621474697175416
85,5.0,-0.51065,3106,3806,232,1714,2092,0.116811,0.08623222769104434,-0.002733259965634337,0.0018630916156843695,-0.011676,-0.00013345313639774315,0.8621889478061774
86,1.0,-0.624921,318,3559,479,1748,1811,0.116318,0.08588200774237044,-0.0026594338117309894,0.002240438560900941,-0.011835,-0.00013697939725255688,0.8621854215453226
87,5.0,0.368528,318,3767,271,1302,2465,0.116555,0.08602802161527401,-0.002840110658921377,0.0017862285934265546,-0.011723,-0.00012703867595190488,0.8621854215453226
88,4.0,0.780724,2790,3172,866,1635,1537,0.116976,0.08646980475592628,-0.0026356103148816004,0.0013414152140214682,-0.011673,-9.122127065356373e-05,0.862216855316058
89,2.0,-0.561024,576,2832,1206,1294,1538,0.116674,0.08644051815721752,-0.002566994364818098,0.0018447458812733475,-0.011001,-7.952822163152856e-05,0.86222854836508
90,0.0,0.534075,3277,2741,1297,1138,1603,0.116928,0.08672553902739791,-0.002723163293437548,0.0009493586995204144,-0.010884,-0.0001481642701583916,0.8621599123165531
91,4.0,0.41089,708,2996,1042,1022,1974,0.117094,0.08680023652238268,-0.0026785874353147236,0.001564728382799631,-0.010867,-0.00013408556255750027,0.8621599123165531
92,2.0,0.428074,1852,158,3880,70,88,0.117114,0.08681789721898825,-0.0027350571687871934,0.0013940940542777186,-0.01089,-0.00014471823401083033,0.8621492796450998
93,2.0,0.344684,318,214,3824,68,146,0.11714,0.0868766221995642,-0.0027350571687871934,0.0018229535975889087,-0.010911,-0.00013879619885361316,0.862155201680257
94,1.0,0.6983,2790,3337,701,1759,1578,0.117521,0.08724449741438267,-0.002381976418481736,0.001543861179455765,-0.010746,-0.00013461393529827772,0.8621593839438123
95,5.0,-0.568913,2790,3108,930,1470,1638,0.117247,0.08704596242281817,-0.00239070181876092,0.0008218645453388577,-0.010929,-0.00014587941406777512,0.8621481184650429
96,4.0,0.540474,2790,3073,965,1247,1826,0.117613,0.08722118957825775,-0.001917022218551727,0.00022469404569124717,-0.010878,-0.00015049605184940432,0.8621435018272612
97,2.0,-0.320614,3045,2616,1422,726,1890,0.117487,0.08736343335160435,-0.0018942387150909876,0.0002536844681276122,-0.010627,-0.00014395259059661895,0.8621500452885139
98,0.0,0.217357,643,5,4033,0,5,0.117486,0.08736281081390518,-0.0018942387150909876,0.0002536844681276122,-0.010627,-0.00015113527938097156,0.8621428625997296
99,2.0,0.506019,510,3484,554,1452,2032,0.117633,0.08737427905257728,-0.002051406618123447,0.00013952160693667844,-0.010748,-0.00016164296649047742,0.8621323549126201
100,5.0,0.399902,3272,3,4035,0,3,0.117633,0.08737481845530308,-0.002051406618123447,0.00013952160693667844,-0.010747,-0.00015734903234836302,0.8621366488467622
101,0.0,-0.429825,2790,2728,1310,978,1750,0.117426,0.08699071881260015,-0.002073681633986362,0.00015684104824630402,-0.010854,-0.00016259122265949616,0.8621314066564512
102,0.0,0.27549,2490,2612,1426,614,1998,0.117541,0.08716531951513053,-0.0018612439733318047,0.000393265400640473,-0.01085,-0.00018169605058720106,0.8621123018285234
103,4.0,-0.721235,3681,742,3296,370,372,0.11753,0.08716455699703617,-0.0018441457654663122,0.000393265400640473,-0.010849,-0.00013183191342453697,0.8621125811055721
104,1.0,0.412498,2012,5,4033,0,5,0.117529,0.08716410411718314,-0.0018441457654663122,0.000393265400640473,-0.010848,-0.00012915293843072663,0.8621125811055721
