,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,2763,3006,1032,1343,1663,0.113856,0.07476807278923672,-0.00046613521528260956,0.0024191889999881397,0.02258,-1.1442147396220188e-06
1,5.0,-0.455548,1434,3216,822,1314,1902,0.113709,0.07463660192083757,-0.0013094358935409256,0.0031787058204276884,0.022558,-1.486768589584881e-05
2,4.0,-0.672528,2596,3694,344,2059,1635,0.113806,0.07431191663896668,-0.0013832179561733744,0.00340958026026646,0.02321,1.206191714120657e-05
3,3.0,-0.597208,3418,3833,205,2006,1827,0.113575,0.0743340349768604,-0.0016151702638910097,0.003287893667751287,0.023006,2.5650718824791618e-05
4,4.0,-0.698781,309,3892,146,2215,1677,0.113652,0.07392991149370676,-0.0011489784729058323,0.0031009207341119024,0.023556,5.162101675332177e-05
5,0.0,-0.368672,2407,3502,536,1294,2208,0.113385,0.07379075165085901,-0.002056129177708253,0.003359682196300705,0.023256,4.5618478996451264e-05
6,1.0,-0.61331,2763,3612,426,2018,1594,0.112829,0.07398816182792238,-0.0025495883771417724,0.0015184436208725187,0.022686,4.8271362548485546e-06
7,4.0,-0.17765,1232,42,3996,8,34,0.112827,0.0739863310280463,-0.0025495883771417724,0.0015184436208725187,0.022687,1.0796257633902777e-05
8,5.0,0.720011,313,277,3761,157,120,0.112872,0.07395979759895929,-0.002616256216317418,0.0014150135742889102,0.02267,4.020593824791615e-05
9,0.0,-0.663821,704,3039,999,1720,1319,0.112538,0.07449104094482328,-0.0030141805502211703,0.0023413556296513916,0.022,3.606611335876717e-05
10,1.0,0.33854,2596,15,4023,5,10,0.112539,0.07449132478498521,-0.0029695142562444193,0.0023413556296513916,0.022001,3.132300862987387e-05
11,0.0,-0.744866,2763,3846,192,2273,1573,0.112414,0.07453909356821037,-0.002459794545762211,0.0026489457679895437,0.021649,3.5192035616751815e-05
12,3.0,0.593472,2596,3604,434,1867,1737,0.112814,0.0744948826519709,-0.0020620684534629723,0.001473501197016631,0.021911,3.3673961836113036e-05
