,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
0,2.0,-0.459769,3458,2835,1203,1226,1609,0.119044,0.06885324825473356,0.0009217092324281857,0.001513469294704698,-0.035592,1.5159211576022675e-06,0.8909184540246484
1,5.0,-0.455548,2756,3185,853,1370,1815,0.118856,0.06882239410230476,0.0007810317630723776,0.001376694229633265,-0.03542,8.119649095917975e-06,0.8909250577525868
2,4.0,-0.672528,3798,3508,530,2030,1478,0.118376,0.06907426459759344,0.0013984217719692133,0.0012219029861736787,-0.034709,4.659108592021441e-05,0.8909250577525868
3,3.0,-0.597208,313,3824,214,2043,1781,0.118213,0.06887058812154451,0.0005999015063575898,0.0008977882104697506,-0.034676,4.509046299374747e-05,0.8909235571296603
4,4.0,-0.698781,3798,674,3364,369,305,0.118062,0.06889980353337138,0.0006000583400376889,0.0009759271987228543,-0.034525,6.510684493647256e-05,0.8909250577525868
5,0.0,-0.368672,2756,3442,596,1232,2210,0.117785,0.06877190707669353,0.0007524087183627032,-0.0005333086101582448,-0.034436,7.119052901669044e-05,0.8909250577525868
6,1.0,-0.61331,3054,3252,786,1765,1487,0.117528,0.0687856464960092,0.0010230779863336754,-0.00012541901316998516,-0.034335,4.379505984115194e-05,0.8908976622834114
7,4.0,-0.17765,2690,1731,2307,299,1432,0.117418,0.06878666413443299,0.0012864386206238728,0.0003886113669285068,-0.0342,4.840613265049165e-05,0.8908976622834114
8,5.0,0.720011,710,3,4035,1,2,0.117418,0.06878666413443299,0.0012864386206238728,0.0003886113669285068,-0.0342,1.1837501801271544e-05,0.8908610936525622
9,0.0,-0.663821,2756,3583,455,1975,1608,0.117284,0.06888588631765707,0.0014572153109003068,0.00011397341303100615,-0.034065,4.676604847123936e-05,0.8908610936525622
10,1.0,0.33854,3798,585,3453,189,396,0.117417,0.06904141057610855,0.001555444801659331,0.00013928039800684285,-0.034094,5.3639829110011325e-05,0.8908679674332008
11,0.0,-0.744866,2496,3213,825,1883,1330,0.117324,0.06905471331737821,0.001533446311931535,5.951762706231374e-05,-0.034051,0.00018080784099414106,0.8909489592628617
12,3.0,0.593472,2749,3675,363,1935,1740,0.117765,0.06936944149595094,0.0012810567691761891,-0.00012445878609806455,-0.034065,0.00014682126015730024,0.8909149726820248
13,3.0,0.364569,696,3204,834,1171,2033,0.117923,0.06948784268903535,0.0010969810255869123,-0.0004959587498457021,-0.03408,0.00015929743000132104,0.8909149726820248
14,1.0,0.672398,3798,3791,247,2114,1677,0.11838,0.06977752543421727,0.0009618720095213743,0.0006009889686364549,-0.034274,0.00015347476349971174,0.8909091500155232
15,3.0,0.814067,1141,3972,66,2477,1495,0.118785,0.06996911901816336,0.0016019850219495691,0.0018634048509456422,-0.034414,0.00013333554587158597,0.8908890107978951
16,4.0,-0.85685,1109,3159,879,2007,1152,0.118419,0.0700617233466733,0.0014771091594394793,0.0009512287708122689,-0.033999,0.00010889098038507938,0.8908645662324086
17,0.0,-0.785117,3907,3777,261,2211,1566,0.118064,0.06980856318166646,0.0018690631871201584,0.0003785454831127594,-0.03395,9.916911853808755e-05,0.8908548443705616
18,2.0,-0.39117,1014,3073,965,1163,1910,0.117934,0.06964813815510053,0.0018363254937616255,-2.5013379667274303e-05,-0.033967,7.858055701295756e-05,0.8908342558090365
19,4.0,-0.272472,3798,362,3676,86,276,0.117912,0.0696843627448402,0.0018492391610100427,-2.5013379667274303e-05,-0.033944,8.23239763217556e-05,0.8908342558090365
20,5.0,-0.248584,2756,1629,2409,387,1242,0.117722,0.0695445207268726,0.0018344800804648465,-5.072251687579611e-05,-0.033835,6.731950326736918e-05,0.8908192513359822
21,3.0,-0.828362,2770,3768,270,2386,1382,0.11739,0.06940009768138909,0.002102661977902781,0.00010127262788081099,-0.03375,0.00012446107296283835,0.8908600453443999
22,5.0,-0.692933,2756,3898,140,2166,1732,0.117188,0.06936132116124191,0.002919876884776734,-0.00047347067035332995,-0.033534,0.00010312296947187526,0.890838707240909
23,4.0,-0.708449,3798,693,3345,356,337,0.117009,0.06947196706296374,0.0027912195590786043,-0.00011758975624845711,-0.033323,0.00013703517546345735,0.890838707240909
24,3.0,-0.17273,2340,1894,2144,328,1566,0.116941,0.06946201470807567,0.002740423769202054,-7.81403329904138e-05,-0.033332,0.0001393213684155082,0.890840993433861
25,1.0,-0.587247,2756,3521,517,1823,1698,0.116554,0.06949837967287109,0.002933011339928499,-0.0002856196818385123,-0.03307,0.0001408274714112992,0.8908424995368569
26,4.0,0.931225,2756,3240,798,2109,1131,0.117236,0.0697054558424426,0.002974767052017947,-0.00022445049304777224,-0.033647,0.00011077636655861287,0.8908124484320041
27,3.0,0.460005,2277,3928,110,1710,2218,0.117465,0.06974709836990949,0.0029732420497544107,-0.00014290844061721935,-0.033694,9.675428188418855e-05,0.8907984263473299
28,0.0,-0.838253,3646,3692,346,2179,1513,0.117363,0.06960395777552815,0.003305670827716307,-0.0004298124481077085,-0.033709,0.00013386055031246736,0.890835532615758
29,1.0,0.335564,2866,2785,1253,932,1853,0.117582,0.06956421250134019,0.003317878691908525,-0.0007490833062384114,-0.033815,9.363306826245499e-05,0.890795305133708
30,3.0,-0.331349,1232,3953,85,1345,2608,0.117508,0.06940747371273757,0.003537962939936748,-0.0015192099926988353,-0.033831,9.799049584353942e-05,0.8907996625612891
31,5.0,0.650553,3752,3945,93,2070,1875,0.11775,0.06949269537462338,0.003214452927502372,-0.0004486597163134195,-0.033966,2.9517705548912028e-05,0.8907311897709945
32,0.0,-0.570672,1922,184,3854,104,80,0.117755,0.06947935616582625,0.0030625165465563596,-0.0003007005387966412,-0.03399,-4.22933579795602e-06,0.8906974427296477
33,0.0,-0.245424,1349,2433,1605,562,1871,0.117558,0.0694091805628594,0.002527799933593445,-0.0011960850149420259,-0.033941,-9.716238496643815e-06,0.890691955826949
