,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,2826,2476,1562,998,1478,0.118269,0.07506999871865891,0.00039636971750199763,-0.0056450083018003226,0.028739,-3.4686258974993813e-05
1,5.0,-0.455548,1582,3551,487,1463,2088,0.117916,0.07485639299171208,-1.3281417814270907e-05,-0.005552397650693328,0.028619,-3.672320331315132e-05
2,4.0,-0.672528,197,3656,382,1914,1742,0.117529,0.07474760097607831,-7.838893978633787e-05,-0.00502137730495415,0.028288,-3.327669540165208e-05
3,3.0,-0.597208,1849,755,3283,392,363,0.117489,0.07472528275078148,0.00010790481515199324,-0.00502137730495415,0.028281,-4.4908652002276894e-05
4,4.0,-0.698781,2826,3594,444,1883,1711,0.116988,0.07478392784403308,-0.00018148672370935586,-0.005411736634180311,0.02777,-5.589578990769903e-05
5,0.0,-0.368672,969,3002,1036,1105,1897,0.116562,0.07493856732342878,-0.0010971481893216723,-0.0050627590759352616,0.027431,-6.003867676088051e-05
6,1.0,-0.61331,2826,3207,831,1599,1608,0.1165,0.07470093111377024,-0.0004602237165432699,-0.00518050399479965,0.0276,-9.460116747640416e-05
7,4.0,-0.17765,1712,1658,2380,254,1404,0.116441,0.07475630487135226,-0.00028875454541892986,-0.005210034593810339,0.02755,-9.01689998606577e-05
8,5.0,0.720011,2826,3823,215,2136,1687,0.116633,0.07495601054052227,-0.0007236093599712451,-0.0048979751746472885,0.027589,-8.30703863424601e-05
9,0.0,-0.663821,2938,3084,954,1690,1394,0.11619,0.07484037916744513,-0.0018279573257365513,-0.00493571398291034,0.02724,-8.827130594773723e-05
10,1.0,0.33854,3648,468,3570,138,330,0.116204,0.0749125252577859,-0.0017256028028518676,-0.00493571398291034,0.027176,-9.675448660301494e-05
11,0.0,-0.744866,969,3858,180,2215,1643,0.115713,0.07488989399825205,-0.002054429287818867,-0.003969948465054998,0.026643,-0.00012224316366829513
12,3.0,0.593472,2826,3082,956,1492,1590,0.116465,0.07504122112314597,-0.0015670120751526708,-0.0031835231831309966,0.027381,-5.735975193271701e-05
13,3.0,0.364569,2826,3853,185,1320,2533,0.116693,0.07510670379004414,-0.0017084055886823774,-0.002271562383128381,0.027534,-3.4199291422689775e-05
14,1.0,0.672398,969,3663,375,1862,1801,0.117038,0.07568697948168313,-0.0008859965166362095,-0.002608394464180981,0.027232,-4.4731544950790794e-05
15,3.0,0.814067,244,2,4036,1,1,0.117039,0.07568804043883987,-0.0008859965166362095,-0.002608394464180981,0.027233,-7.271426344546769e-05
16,4.0,-0.85685,2470,3836,202,2170,1666,0.116742,0.07580154113996854,-0.0011458746711679008,-0.0021323892271860605,0.026741,-7.400844326911026e-05
17,0.0,-0.785117,969,3329,709,1874,1455,0.116274,0.07570175355922802,-0.0011053886914907285,-0.0022353630480706405,0.026219,-0.00012009143410842691
18,2.0,-0.39117,2826,2428,1610,812,1616,0.116127,0.07538915937860417,-0.001205342605703883,-0.002241146976440629,0.026377,-0.00012681472370156053
19,4.0,-0.272472,3313,7,4031,1,6,0.116123,0.0753844777411175,-0.001205342605703883,-0.002241146976440629,0.026379,-0.00012881740753419238
20,5.0,-0.248584,3673,3165,873,716,2449,0.11591,0.07532687603534836,-0.001252374803400503,-0.0031756805482800908,0.02631,-0.00012701260436509112
21,3.0,-0.828362,969,3759,279,2230,1529,0.115398,0.07556630382030653,-4.6700270398226234e-05,-0.0027125826719279944,0.0255,-0.00017369437319047224
22,5.0,-0.692933,2677,3934,104,2070,1864,0.11504,0.07550095006968116,-0.00019860419461396135,-0.002556249385527031,0.025354,-0.00021572742592629792
23,4.0,-0.708449,2826,2391,1647,1147,1244,0.114831,0.07555591740305533,-1.259871042429756e-05,-0.002500273002218233,0.025109,-0.0002708224989641786
24,3.0,-0.17273,1167,1592,2446,265,1327,0.114731,0.07555577735810491,-0.00020887558060111975,-0.002500273002218233,0.024979,-0.00027841467524543633
25,1.0,-0.587247,2826,3164,874,1484,1680,0.114582,0.07527388162333168,8.928221839182897e-05,-0.0021708429018792255,0.025191,-0.0002592023702194398
26,4.0,0.931225,1050,3578,460,1996,1582,0.114759,0.07531484614767153,0.00012227787148331185,-0.0031299537441076748,0.025399,-0.00018076872327712736
27,3.0,0.460005,2210,2979,1059,1208,1771,0.115495,0.07546857493233643,0.0002960462372574472,-0.001954043349088847,0.025941,-0.00017367284971106314
28,0.0,-0.838253,969,3089,949,1751,1338,0.115134,0.07532829580296507,-0.00029102693782348554,-0.0018432455876046241,0.02549,-0.00018100967400750615
29,1.0,0.335564,969,3014,1024,916,2098,0.115408,0.07564371376037989,-0.00011688826240365501,-0.0021746418613771907,0.025296,-0.00020182194189559727
30,3.0,-0.331349,969,3076,962,968,2108,0.114909,0.0756247382839832,-0.0001674694343920459,-0.0021320277463455694,0.024731,-0.0002122723751711605
31,5.0,0.650553,2826,2589,1449,1298,1291,0.115297,0.0759570261649654,-0.0006715536926248431,-0.0020488129083758118,0.024706,-0.0001457633135222375
32,0.0,-0.570672,1462,709,3329,309,400,0.115216,0.07598404949721632,-0.0007527016472457564,-0.0019516842008215692,0.024666,-0.00014455449017487432
33,0.0,-0.245424,969,1316,2722,254,1062,0.115197,0.07596951430421571,-0.0007139594099781362,-0.0019516842008215692,0.02466,-0.00014321335513044637
34,1.0,-0.556553,3303,8,4030,4,4,0.115197,0.0759694953103043,-0.0007139594099781362,-0.0019516842008215692,0.02466,-0.00014479032343943374
35,3.0,0.062427,696,623,3415,25,598,0.115201,0.07596954759391827,-0.0007139594099781362,-0.0019516842008215692,0.02467,-0.0001441215789257152
36,4.0,-0.551645,2826,2810,1228,1164,1646,0.11504,0.07605566541957516,-0.0005023515081365675,-0.0017078385520244044,0.024492,-0.00013366129172591332
37,1.0,0.52511,2632,3598,440,1504,2094,0.115117,0.07627645325622406,-0.0008668884572295307,-0.0017078385520244044,0.024393,-0.00013252531747486105
38,1.0,-0.489366,2826,3365,673,1406,1959,0.115032,0.07591472020156068,-0.001018859026913869,-0.0017078385520244044,0.024536,-0.00012925261097858438
39,4.0,-0.10524,1145,466,3572,27,439,0.115019,0.07590715921851746,-0.0010704240445420477,-0.0017078385520244044,0.024533,-0.00012605787682409069
40,2.0,0.445429,2066,3062,976,1116,1946,0.115296,0.07606145319703099,-0.001174248054629192,-0.0021551676662568795,0.024484,-0.00013090427444726474
41,1.0,-0.671714,2826,3711,327,1897,1814,0.115218,0.07581446163620795,-0.001300207163039228,-0.002156807577226239,0.024691,-0.00012514010839956315
42,4.0,0.701954,969,2980,1058,1401,1579,0.115572,0.0758041227478609,-0.001516218103595995,-0.0012307079015752066,0.024971,-6.944174246740174e-05
43,4.0,0.749719,969,2973,1065,1498,1475,0.116106,0.075880326383031,-0.0012479895887909178,-0.0016201837326359876,0.025361,-6.740520702133422e-05
44,1.0,0.357057,3925,550,3488,166,384,0.116119,0.07592495595578241,-0.0012479895887909178,-0.0016201837326359876,0.025363,-9.3708499915615e-05
45,2.0,0.262092,3015,3464,574,793,2671,0.116215,0.07598146751041239,-0.00092106457717352,-0.0016201837326359876,0.025344,-9.270295398840529e-05
46,1.0,0.323409,3000,914,3124,270,644,0.11631,0.07605147863909247,-0.0004608655685659679,-0.0016201837326359876,0.025294,-0.00010483116951204974
47,4.0,-0.673508,2826,3590,448,1715,1875,0.115876,0.07612912702774553,0.00023669316990623473,-0.0016405091534350948,0.024988,-0.0001102820866414665
48,1.0,0.686776,3072,731,3307,383,348,0.115973,0.07639787925063918,0.0003744172184363569,-0.00113619159544912,0.024895,-0.00019488899429187504
49,2.0,-0.370808,2826,3204,834,1037,2167,0.115917,0.07640487250547018,0.0001611071189301227,-0.00113619159544912,0.024885,-0.00022373502053599489
50,1.0,0.382281,2446,2668,1370,862,1806,0.116157,0.07669273475399303,-0.00032813454121047146,-0.00012397008295513402,0.024729,-0.00021901528297719317
51,0.0,-0.826821,2182,3146,892,1706,1440,0.116034,0.07681865137095019,-0.0004792516508016578,-7.128543583144748e-05,0.024629,-0.00024753147510395726
52,4.0,-0.7165,2490,3425,613,1665,1760,0.115685,0.07701413833018561,0.00019231430635996714,-0.00040362800761828817,0.024216,-0.0002622196404914294
53,2.0,-0.621121,1199,3724,314,1783,1941,0.115368,0.07642354540300203,0.0003202280377889468,0.0009307778679811401,0.024253,-0.0002844626833238137
54,5.0,-0.46916,1582,3389,649,1359,2030,0.115172,0.07628625869950283,0.00046005285950043693,-0.001824197092484805,0.024159,-0.00028657635232379116
55,4.0,-0.67529,2826,2934,1104,1364,1570,0.114941,0.07619594311740396,0.0008061313566908105,-0.0014208357710271018,0.023923,-0.0003434535001326547
56,0.0,0.527943,2826,3077,961,1206,1871,0.115075,0.0762705738681755,0.0006510648988901116,-0.0014208357710271018,0.023995,-0.000344493200553551
57,1.0,0.480674,1684,2929,1109,1169,1760,0.115374,0.07656110801518114,0.0012690074129836281,-0.0009737212199809164,0.023728,-0.00034007056293697925
58,5.0,0.64602,827,3762,276,1883,1879,0.115914,0.07690258695002455,0.0010952547034909655,0.00026280067715616615,0.023856,-0.00033531074615064595
59,0.0,-0.408563,936,2540,1498,790,1750,0.115808,0.0768450634828914,0.0010397921846088457,0.00029471575258740106,0.023767,-0.0003540597186685959
60,2.0,0.548847,2116,4,4034,0,4,0.115808,0.07684499832427986,0.0010397921846088457,0.00029471575258740106,0.023767,-0.0003600721351083088
61,0.0,0.428672,2826,3563,475,1211,2352,0.116064,0.076831059443908,0.0015424950121504003,0.0018660216240401224,0.023942,-0.0003557242272103143
62,4.0,0.552901,969,3101,937,1223,1878,0.116296,0.07693035675159357,0.001407697588678934,0.0019951524244455157,0.024098,-0.0003692752546923643
63,3.0,0.778063,1792,3794,244,2111,1683,0.117111,0.07718627650045402,0.002285335461208473,0.0016638552605176952,0.024777,-0.0003559701848921471
64,1.0,-0.536411,2826,2077,1961,956,1121,0.117059,0.07713896194602624,0.0014122600428271024,0.0013873974891822909,0.024841,-0.00036692254933879233
65,0.0,-0.623669,969,3139,899,1388,1751,0.116599,0.07721209288021572,0.0011423507058402342,0.00017412915191619135,0.024446,-0.00038938137578098104
66,3.0,0.509756,2826,3711,327,1620,2091,0.117226,0.07745149103615877,0.0012292574136429926,0.0008032060048171742,0.024959,-0.00042880274245590057
67,0.0,0.655686,2826,3128,910,1426,1702,0.117491,0.07763208500278855,0.0009740257778741846,0.0008032060048171742,0.02507,-0.0004243456738745685
68,4.0,-0.339661,961,2449,1589,656,1793,0.117232,0.07749577489995611,0.0006516692392109647,0.0016826694924239407,0.024903,-0.0004354350895715232
69,4.0,0.55661,969,2028,2010,788,1240,0.11745,0.07753698028306032,0.00045061854257693733,0.0005486589482922722,0.025046,-0.00040974233558951445
70,2.0,0.649722,2066,3156,882,1549,1607,0.11769,0.07761037342320286,-0.0005033206456188699,0.0004991333644982326,0.024995,-0.0003937236057058799
71,0.0,0.676847,2863,3009,1029,1388,1621,0.117977,0.07758110286510882,-0.0009782105034857483,0.0002825588248101676,0.025254,-0.00035335136010053203
72,3.0,0.768761,1089,3726,312,2119,1607,0.119291,0.07785291648112334,-0.0004330492421484798,0.0012781585830095401,0.026239,-0.00034988098514523503
73,0.0,-0.505987,2285,1952,2086,745,1207,0.119114,0.07775577413836642,-0.0005445215945675426,0.0015171728294991942,0.026065,-0.0003719309603866314
74,0.0,0.50125,4006,59,3979,23,36,0.119114,0.07775662460150905,-0.0005445215945675426,0.0015171728294991942,0.026066,-0.00037470361203307856
75,4.0,-0.412028,1584,1862,2176,568,1294,0.118918,0.07787520524934323,-0.0004184193623306555,0.0018438303175687526,0.025927,-0.0003806682072299095
76,4.0,0.505494,969,1961,2077,686,1275,0.119096,0.07793483476812813,-0.0004153234677522509,0.0018438303175687526,0.026023,-0.0003776301945204929
77,5.0,0.41513,2826,2014,2024,711,1303,0.119399,0.07805730979552021,-0.0006349593770830187,0.0016360068659554638,0.026168,-0.00039285931063834395
78,2.0,-0.426455,3257,3065,973,1079,1986,0.119153,0.07783370443197493,-0.00048177989918712547,0.0010413424638804423,0.026149,-0.00040073743228561634
