,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,568,3563,475,1505,2058,0.12059,0.063432099760806,-0.002222175538392061,-0.00045330215299165915,0.044337,9.554023273087398e-06
1,5.0,-0.455548,2388,3459,579,1264,2195,0.120125,0.06337667878798738,-0.0009906097585489389,0.00010209575776379902,0.043967,2.386536271354296e-05
2,4.0,-0.672528,568,3295,743,1715,1580,0.11917,0.0633800121675531,-0.0008816508446251571,0.00023826085953357104,0.043069,2.6384030700668485e-05
3,3.0,-0.597208,568,3836,202,1764,2072,0.118755,0.06346896299744123,-0.0010693254202253316,0.0012660483804640514,0.042549,5.400324337707354e-05
4,4.0,-0.698781,848,3562,476,1870,1692,0.118202,0.06328483029932863,-0.0018106572342554243,0.001372088507482758,0.042044,7.676264752001322e-05
5,0.0,-0.368672,3436,3319,719,1087,2232,0.117835,0.06333120560720183,-0.0009708173491833244,0.001158988548295973,0.041599,6.495182801023356e-05
6,1.0,-0.61331,568,3549,489,1658,1891,0.117644,0.06315145825044144,-0.0013171820769491472,0.0012578543274651699,0.041665,9.045737393744327e-05
7,4.0,-0.17765,2233,645,3393,95,550,0.117581,0.06319877415455191,-0.0013498698460708094,0.0012578543274651699,0.041633,8.607736841437016e-05
8,5.0,0.720011,2284,3847,191,1876,1971,0.118293,0.06337601987407611,-0.0005498183139891644,0.001146160274935854,0.04201,7.612213196970562e-05
9,0.0,-0.663821,953,3565,473,1842,1723,0.117736,0.06329135002782448,-0.0016399470290673949,0.0024356596229991945,0.041482,6.504028002615525e-05
10,1.0,0.33854,708,3420,618,981,2439,0.117849,0.06335214138979944,-0.00173968792523862,0.0023437326205909066,0.041478,5.602904398927949e-05
11,0.0,-0.744866,2388,2974,1064,1574,1400,0.117402,0.06368767556042021,-0.0016368663612920363,0.0028554295632493383,0.040763,4.544113807197323e-05
12,3.0,0.593472,2251,2920,1118,1293,1627,0.118147,0.06383527982898043,-0.0016611152057830938,0.002552826455230211,0.041482,5.3190209624337674e-05
13,3.0,0.364569,2251,3055,983,960,2095,0.118759,0.06388478148013953,-0.001075924953708878,0.003204481221066392,0.041969,5.990396302864567e-05
