,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1445,755,3283,311,444,0.1201,0.06929535027703818,-0.0016551575703466523,-0.00022083483814708862,-0.03935,-2.2050557068581335e-05
1,5.0,-0.455548,830,3009,1029,1237,1772,0.119776,0.06877945611452779,-0.0013516637688109436,-0.00029477414697511874,-0.039617,-2.967407774201535e-05
2,4.0,-0.672528,2022,184,3854,81,103,0.119772,0.06878670463079095,-0.001483102355474355,-0.00029477414697511874,-0.039637,-4.391718556573409e-05
3,3.0,-0.597208,2478,3059,979,1493,1566,0.119423,0.06856555765901892,-0.0021457063317973962,-0.0007376173814559673,-0.039409,-2.1824885491458285e-05
4,4.0,-0.698781,2022,173,3865,73,100,0.119435,0.06849455970605016,-0.0023496937314314813,-0.0007376173814559673,-0.039437,-3.3831966452092103e-05
5,0.0,-0.368672,144,259,3779,91,168,0.119355,0.06854528890552838,-0.0025091076109711196,-0.0007376173814559673,-0.039366,-2.3943458570603285e-05
6,1.0,-0.61331,2840,3838,200,1938,1900,0.118593,0.06871697589425016,-0.0023472254047128683,-0.0006810905917379314,-0.038426,-2.823098023438145e-05
7,4.0,-0.17765,3991,59,3979,9,50,0.118592,0.06871752928146485,-0.0023472254047128683,-0.0006810905917379314,-0.038427,-3.090875761916552e-05
8,5.0,0.720011,2677,3964,74,2200,1764,0.118944,0.06925886098999355,-0.0023864382974747517,-0.0013548125086842364,-0.038242,-2.8377829554698893e-06
9,0.0,-0.663821,2677,3357,681,1812,1545,0.118345,0.06917403830121545,-0.002158786324403881,-0.00031689193392025176,-0.037684,2.974980546811411e-07
10,1.0,0.33854,3300,3277,761,1026,2251,0.118878,0.06938155537869509,-0.0019044336831738735,-0.000585073452158075,-0.038093,-7.743898330562734e-06
11,0.0,-0.744866,1060,3633,405,2062,1571,0.118459,0.0695225019646597,-0.0013941807505243563,0.0016901834082280244,-0.037563,-2.568908278215966e-05
12,3.0,0.593472,1254,3008,1030,1391,1617,0.118909,0.06972507059814079,-0.0013003719791954763,0.001032817385143409,-0.037917,-7.487011769179075e-05
13,3.0,0.364569,1459,940,3098,292,648,0.119006,0.06972700602739366,-0.0013091230232847536,0.0006276059139987337,-0.037979,-0.00010116657721147385
14,1.0,0.672398,2677,3036,1002,1567,1469,0.12007,0.06987150103259217,-0.0016800945713147661,-1.6521702103177826e-05,-0.038898,-0.00011280187060092668
15,3.0,0.814067,2022,171,3867,94,77,0.120178,0.0699009827229947,-0.001908118270293887,0.00015681628986740249,-0.038975,-0.0001124827569589361
16,4.0,-0.85685,459,3687,351,2179,1508,0.11968,0.06936324175714051,-0.002300957375673614,-0.000766760087522426,-0.039385,-0.00010216000380221413
17,0.0,-0.785117,2677,3723,315,2068,1655,0.119038,0.06916839804224094,-0.0025858468844046673,-0.0006004561666785832,-0.038733,-0.00011813966048291069
18,2.0,-0.39117,73,225,3813,70,155,0.119009,0.06920548511795932,-0.002740705689724085,-0.0006004561666785832,-0.038685,-7.77826290394841e-05
19,4.0,-0.272472,1201,1730,2308,356,1374,0.118951,0.06899699174721423,-0.0026741074691907668,-0.0006004561666785832,-0.038767,-7.895888553861754e-05
20,5.0,-0.248584,3234,2983,1055,679,2304,0.118752,0.06880812787000253,-0.002634688748971932,-0.000712603638997404,-0.038865,-8.246055674436153e-05
21,3.0,-0.828362,2677,3000,1038,1732,1268,0.118064,0.06879233227175412,-0.0024382720946753483,3.5055701592298596e-05,-0.038394,-7.991986597932067e-05
22,5.0,-0.692933,3234,3921,117,2100,1821,0.117644,0.06773169322193706,-0.0028401495655217554,-0.001361060320930267,-0.038818,-9.296351539749348e-05
23,4.0,-0.708449,2022,17,4021,8,9,0.117644,0.06768601162564523,-0.0028401495655217554,-0.001361060320930267,-0.038822,-7.389529644140624e-05
24,3.0,-0.17273,938,2167,1871,311,1856,0.117518,0.06771233993380028,-0.002934033971865676,-0.0009001211014803717,-0.038748,-6.617690079892049e-05
