,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,2763,3006,1032,1343,1663,0.11379,0.07467902878728709,-0.0006891249802171443,0.0022028334925644722,0.022532,-1.1442147396220188e-06
1,5.0,-0.455548,1901,158,3880,63,95,0.113746,0.07466250500369905,-0.0006562765118434489,0.0021310893357870957,0.022519,3.9139246513163334e-06
2,4.0,-0.672528,2596,3620,418,2045,1575,0.113757,0.07405611008129963,-0.0009904854772725617,0.002749454809571886,0.023226,3.0702048774449125e-05
3,3.0,-0.597208,1832,192,3846,100,92,0.113733,0.07405392378314628,-0.0008827080703968375,0.002749454809571886,0.02319,3.6321976355533545e-05
4,4.0,-0.698781,2702,3549,489,1999,1550,0.113748,0.07390988487671477,-0.0001244709956432933,0.0032174053077390834,0.02369,6.662852500618965e-05
5,0.0,-0.368672,3329,3111,927,1149,1962,0.113241,0.07390887693119277,-0.0005073883467677937,0.0038431023949856147,0.023259,7.629375773706362e-05
6,1.0,-0.61331,124,3613,425,2021,1592,0.112488,0.07379234164286413,-0.0005863092922961527,0.003576404995049284,0.022623,3.1252896756622916e-05
7,4.0,-0.17765,2596,15,4023,3,12,0.112489,0.073793556898529,-0.0005863092922961527,0.003576404995049284,0.022625,3.754175538499628e-05
8,5.0,0.720011,2596,3625,413,2075,1550,0.112969,0.0740562157411981,-0.00019085680721699484,0.0032689831610688215,0.022795,3.121263926714533e-05
9,0.0,-0.663821,2763,3769,269,2082,1687,0.112417,0.0738173165165514,-0.00025687433292643114,0.0037084729396407983,0.022195,3.580472889329042e-05
10,1.0,0.33854,3966,444,3594,152,292,0.112513,0.07392024441926597,-0.000304516632369429,0.0035693679981870373,0.022245,7.383493438970043e-05
11,0.0,-0.744866,265,3789,249,2199,1590,0.112138,0.07390489059275655,-0.0014707494464887868,0.0038367468534326204,0.021785,5.603033971410328e-05
12,3.0,0.593472,1587,3523,515,1812,1711,0.112911,0.07425238563230854,-0.0017985956776115342,0.004715475130314454,0.02222,4.5987111192191914e-05
13,3.0,0.364569,2596,3549,489,1324,2225,0.113462,0.07471614979745243,-0.001983265306898475,0.00475470620898035,0.022408,5.26466941472688e-05
14,1.0,0.672398,3348,3573,465,1972,1601,0.114061,0.07501814883989459,-0.002484620544904021,0.0043329693143375715,0.022844,6.171042838362561e-05
