,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1094,3490,548,1351,2139,0.118075,0.07484010511983043,0.001047831980686594,-0.005648588239689134,0.028816,-1.1436906825121725e-06
1,5.0,-0.455548,1582,3371,667,1393,1978,0.11785,0.07469150084236864,0.0009307948583041377,-0.005883150607521361,0.028709,-3.7383833382100286e-06
2,4.0,-0.672528,2392,3607,431,1888,1719,0.117566,0.07477777725077732,0.0006585126664559046,-0.0061233437223610606,0.02825,3.288113882074021e-05
3,3.0,-0.597208,3633,3774,264,1903,1871,0.116851,0.07471196200626876,0.00038110104838443243,-0.005274803027759243,0.027246,5.9483212916488456e-06
4,4.0,-0.698781,2826,3874,164,2023,1851,0.116565,0.07502975497880914,0.00024398442064719323,-0.005832482592612729,0.026716,1.7226642658323765e-05
5,0.0,-0.368672,409,2701,1337,1012,1689,0.116257,0.0749531853609522,0.0007340516776395728,-0.005067608854120806,0.026466,1.3999837343476853e-05
6,1.0,-0.61331,2826,3907,131,1931,1976,0.11614,0.07446207675743863,0.0001997788305478239,-0.004848362998280114,0.026693,1.974762144845333e-05
7,4.0,-0.17765,2826,2487,1551,370,2117,0.116105,0.07440090445460981,0.00021681480967700268,-0.004848362998280114,0.026676,2.0431082701238674e-05
8,5.0,0.720011,1498,3389,649,1882,1507,0.11646,0.07471974665756853,0.0004584607507547046,-0.005211114027351447,0.026824,2.8003684830478587e-05
9,0.0,-0.663821,969,3978,60,2171,1807,0.116193,0.0749211956376594,0.0011121674911491331,-0.00265606839623382,0.026489,2.9083382775514487e-05
10,1.0,0.33854,969,2330,1708,725,1605,0.116286,0.07505251604182753,0.0009358666822331966,-0.0028291206122012173,0.026391,1.3808289930750932e-05
11,0.0,-0.744866,969,3237,801,1859,1378,0.116152,0.07515910706877067,0.0006611176115516395,-0.002708129069719211,0.026181,1.0935400601709089e-05
12,3.0,0.593472,1833,191,3847,96,95,0.11619,0.07516895964710604,0.0005288294946708425,-0.002708129069719211,0.026194,3.2628272874824e-05
13,3.0,0.364569,2826,2597,1441,856,1741,0.116445,0.075266372573564,0.0003903032395629831,-0.002244082939845944,0.026517,2.7465604722641115e-05
14,1.0,0.672398,1643,3065,973,1590,1475,0.11669,0.07569265611739731,0.00033764401316559335,-0.002253393766775902,0.026322,2.2453507668914946e-05
15,3.0,0.814067,2649,3084,954,1801,1283,0.117567,0.07554986169236837,0.0015637224591158125,-0.003021248492712268,0.027438,-8.356494806945416e-06
16,4.0,-0.85685,3944,3887,151,2272,1615,0.117464,0.07617156595959311,0.0011109164368318253,-0.0028191649426025692,0.027097,-1.4516748995275864e-05
17,0.0,-0.785117,969,3911,127,2298,1613,0.117356,0.0766609284826455,0.0006984045328677353,-0.0038649175131032893,0.026677,3.9598378511532755e-05
18,2.0,-0.39117,2826,3592,446,1201,2391,0.117278,0.07667291736044077,0.0004952926342701959,-0.003985969140512871,0.026666,5.183548107967515e-06
19,4.0,-0.272472,2826,811,3227,201,610,0.117271,0.07667065540464245,0.0004952926342701959,-0.003985969140512871,0.02666,2.6080419461068792e-06
20,5.0,-0.248584,3923,367,3671,76,291,0.117239,0.07661014021409973,0.000755232886745101,-0.003985969140512871,0.026656,-6.311407705504196e-06
21,3.0,-0.828362,969,3880,158,2277,1603,0.116603,0.07670330175779895,0.0010831635866760667,-0.002713144815032961,0.025618,-7.888252585570606e-06
22,5.0,-0.692933,1582,3734,304,2013,1721,0.116342,0.07646119106544645,0.0009202337730458694,-0.003002615440036794,0.02542,-7.759741928117143e-06
23,4.0,-0.708449,2826,3221,817,1649,1572,0.116281,0.07657580531991988,0.0012501856212660699,-0.003002615440036794,0.025302,1.9278225390526088e-05
24,3.0,-0.17273,969,1497,2541,232,1265,0.116182,0.07656189141035569,0.0011444566713640326,-0.0030829280690283824,0.025186,1.993369841740293e-05
25,1.0,-0.587247,2826,3938,100,1837,2101,0.116132,0.07643075533846502,0.0011800894881654534,-0.0030829280690283824,0.025308,2.4661123332176198e-05
26,4.0,0.931225,2065,2848,1190,1680,1168,0.116477,0.07635461459273768,0.0006316787795297918,-0.0029091039805909545,0.025687,9.52542142576372e-06
27,3.0,0.460005,3728,549,3489,209,340,0.116487,0.07636198359130995,0.0006316787795297918,-0.0029091039805909545,0.025697,1.7761996882814495e-05
28,0.0,-0.838253,969,3181,857,1886,1295,0.116355,0.07639292668974453,0.00038122075892239583,-0.0025190898528333616,0.025497,1.4528919388385173e-05
29,1.0,0.335564,1096,3049,989,910,2139,0.116543,0.0765618739467143,0.0007417883760534453,-0.0020341122381113286,0.025325,1.2996468781799383e-05
30,3.0,-0.331349,969,2641,1397,809,1832,0.116205,0.07683952015956291,0.0010387323077697796,-0.0024256335334895316,0.02487,-3.3340495813397455e-05
31,5.0,0.650553,2826,3832,206,1959,1873,0.116337,0.07682140375260624,0.0008882933590536567,-0.0020595613956925674,0.024906,-3.9322902349668816e-05
32,0.0,-0.570672,969,2758,1280,1253,1505,0.116073,0.0768256277641227,5.50734990876734e-05,-0.0014606925982944157,0.024543,-5.238773027737368e-05
33,0.0,-0.245424,969,2044,1994,439,1605,0.115981,0.07673649205651968,0.00037053378020551146,-0.0014015841064829839,0.024471,-6.119844249987099e-05
34,1.0,-0.556553,2826,3119,919,1452,1667,0.115925,0.07666959061377496,0.00030712109325317476,-0.0013345471166346533,0.024569,-4.642543432953181e-05
35,3.0,0.062427,2187,409,3629,21,388,0.115927,0.07666961922044498,0.0003641078255174234,-0.0013345471166346533,0.024572,-4.5553634379049016e-05
36,4.0,-0.551645,2826,3420,618,1504,1916,0.11566,0.0765501760040999,0.00038925160547646635,-0.0008937914214861816,0.024335,-4.596300303465684e-05
37,1.0,0.52511,969,3180,858,1383,1797,0.115851,0.07670885578599634,0.00046966456735080805,-0.0007924022086589237,0.024177,-4.847540957092819e-05
38,1.0,-0.489366,2826,3647,391,1512,2135,0.115773,0.076458631344416,0.0004368974899709429,-0.0003601436080909966,0.02434,-4.259494256176751e-05
39,4.0,-0.10524,2336,13,4025,1,12,0.115773,0.07645882181603125,0.0004368974899709429,-0.0003601436080909966,0.024339,-4.433068446284736e-05
40,2.0,0.445429,2066,2370,1668,854,1516,0.115995,0.07679565209785878,-0.00031938637324052264,-0.000263721567782527,0.024336,-3.2685029597781755e-05
41,1.0,-0.671714,375,3032,1006,1571,1461,0.115804,0.07658699860371466,0.00030822989750718227,0.0004796142792473263,0.024697,-2.8689858409722477e-05
42,4.0,0.701954,969,3332,706,1677,1655,0.116248,0.07683528520890358,0.0010130510480153012,2.879620742591041e-05,0.025029,-2.4480186048576975e-05
43,4.0,0.749719,342,3569,469,1890,1679,0.116687,0.07686762926192774,0.0012835603964388201,-0.00011806402121062042,0.025374,-8.543908504630456e-06
44,1.0,0.357057,1684,3089,949,978,2111,0.116803,0.07697803326321503,0.0015189927821298303,0.00016761161100342788,0.025291,-1.2616201858713863e-05
