,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1956,3461,577,1518,1943,0.115551,0.08526674166331996,-0.0006826178792081578,-0.0012109679511978452,0.010377,9.250272344639763e-05
1,5.0,-0.455548,3558,3245,793,1413,1832,0.115411,0.08500409121575243,-0.00036065235445383704,-0.0011846656290977324,0.010444,0.00011058712552612033
2,4.0,-0.672528,3850,3956,82,2220,1736,0.115266,0.08491754843988182,0.00046261094521016076,-0.0013185962242198523,0.010305,9.367240653627136e-05
3,3.0,-0.597208,540,3646,392,1862,1784,0.11508,0.08471206516202433,0.0008627315031677354,-0.0012587558486936718,0.010287,0.0001339634439217628
4,4.0,-0.698781,2331,3111,927,1767,1344,0.115036,0.08508205429602159,0.0005148160071922046,-0.001372402866443703,0.010031,8.01041718247091e-05
5,0.0,-0.368672,1298,2639,1399,982,1657,0.11489,0.08483019747366587,0.00034542772565603725,-0.0010477876886286221,0.010264,8.626708034166874e-05
6,1.0,-0.61331,280,3715,323,1875,1840,0.114711,0.0848011287105386,-0.0005046870014048584,-0.0012975615744874214,0.010106,7.495660745233972e-05
7,4.0,-0.17765,1297,1745,2293,273,1472,0.114674,0.08482348101359401,-0.0004124939928255237,-0.0015852536384210998,0.010084,7.390840460402384e-05
8,5.0,0.720011,1662,3643,395,2100,1543,0.114787,0.08505605752843465,-0.0006968637941471948,-0.002068668144489279,0.010029,8.218238331162473e-05
9,0.0,-0.663821,3742,528,3510,306,222,0.114823,0.08501943299370125,-0.0009533608687041826,-0.0020405536194951775,0.010139,0.0001287035024005081
10,1.0,0.33854,704,32,4006,6,26,0.114832,0.08502281452225147,-0.0009395011450959042,-0.0020405536194951775,0.010143,0.0001380225541459897
11,0.0,-0.744866,540,2800,1238,1709,1091,0.114677,0.08471207830108497,-0.00042028952039804287,-0.002293720767489003,0.010408,0.00018260069229899785
12,3.0,0.593472,1956,174,3864,84,90,0.114728,0.0847521943402236,-0.0002880745484789444,-0.002348536225611129,0.010414,0.0001386167936442153
13,3.0,0.364569,1956,173,3865,61,112,0.114755,0.0847293062174851,-0.00022949235317526053,-0.0025777569753872008,0.010406,0.000146282688667736
14,1.0,0.672398,1956,3889,149,2056,1833,0.115215,0.0849715128119241,3.681256679794078e-05,-0.002156820268903639,0.010666,0.00016096060399331161
15,3.0,0.814067,1956,174,3864,100,74,0.115288,0.08511976467654375,9.920109407041517e-06,-0.002156820268903639,0.01064,0.00017462911104951364
16,4.0,-0.85685,2331,3848,190,2419,1429,0.115055,0.08554757567630249,0.0009450725350436992,-0.0031800682673917484,0.010144,0.00017770815908120464
17,0.0,-0.785117,540,3059,979,1856,1203,0.114933,0.08489794625297443,0.0011086490544670417,-0.003165217942762903,0.010621,0.00020569450471131113
18,2.0,-0.39117,1956,605,3433,228,377,0.114874,0.08484894730796286,0.001383246718466052,-0.0035968774429002595,0.010594,0.0002042113570675049
19,4.0,-0.272472,2331,3079,959,796,2283,0.114812,0.08486768010123442,0.0018038761609520072,-0.0035731541112459684,0.010524,0.0002002111507458081
20,5.0,-0.248584,540,1133,2905,276,857,0.114757,0.08477345108072694,0.0017584629709569356,-0.0035895426941535175,0.010526,0.00020800062833927182
21,3.0,-0.828362,3027,3574,464,2151,1423,0.114592,0.08445011915362674,0.001687064879196068,-0.002449567442956949,0.01032,0.0002768383604511807
22,5.0,-0.692933,2093,3680,358,2088,1592,0.114466,0.08453579112522716,0.0011130927628054145,-0.0025168440126022884,0.010372,0.00027427037332565464
