,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.79304,0.635017,0.612504,0,0.040658,-0.1213159999999999,-0.0766859999999999,-0.0077319999999999,-0.4244679999999999,0.6251059999999999,0.005927000000000053
1,1,1,0.890948,0.506548,0.049167,0,0.0059,-0.637696,-0.0175879999999999,-0.128692,-0.4750859999999999,0.192666,-0.1767493333333333
2,2,2,0.896299,0.79435,0.891538,0,-0.1488439999999999,-0.1833639999999999,-0.0092479999999999,-0.487202,0.0406300000000001,-0.8049820000000001,-0.2655016666666666
3,3,3,1.0,0.31095,0.440307,0,-0.148804,-0.270758,-0.2356099999999999,0.095884,-0.4265079999999999,-0.0052200000000001,-0.1651693333333333
4,4,4,1.0,0.333905,0.604219,0,-0.092956,-0.386964,-0.304592,-0.068326,0.456258,0.1936219999999999,-0.033826333333333326
5,5,5,1.0,0.578767,0.268103,0,-0.2667319999999999,-0.296,-0.320748,-0.21428,-0.0658999999999999,0.0976519999999998,-0.17766799999999996
6,6,6,1.0,0.427408,0.563965,0,-0.2512959999999999,-0.60156,-0.5317259999999999,-0.453656,0.067738,0.2986959999999998,-0.24530066666666664
7,7,7,1.0,0.167153,0.702004,0,0.591502,0.127326,0.233314,-0.253806,0.3364120000000001,-0.4161080000000001,0.10310666666666668
8,8,8,0.830683,0.458762,0.405978,0,0.143416,0.3210280000000001,-0.2793779999999999,-0.0904359999999999,-0.0574459999999998,-0.02928,0.001317333333333411
9,9,9,1.0,0.456452,0.457661,0,-0.55314,-0.1031699999999999,-0.2513179999999999,0.218658,0.146212,-0.6044840000000001,-0.191207
10,10,10,0.704801,0.814776,0.418008,0,-0.038798,-0.217218,0.086994,-0.201154,-0.1593099999999999,0.0550219999999999,-0.07907733333333333
11,11,11,0.54713,0.395659,0.469758,0,-0.131092,0.4700600000000001,-0.4254099999999999,-0.250212,-0.0493019999999999,0.6959519999999999,0.05166600000000004
12,12,12,1.0,0.52861,0.33719,0,-0.406872,-0.4942979999999999,0.1779360000000001,0.4277039999999998,0.0600480000000001,0.0742719999999999,-0.026868333333333338
13,13,13,1.0,0.445561,0.46717,0,0.5050439999999998,0.2105719999999999,-0.0917099999999999,0.2807619999999999,-0.1992579999999999,0.0821459999999998,0.13125933333333328
14,14,14,1.0,0.569243,0.354262,0,-0.668098,-0.148946,0.2202699999999999,0.0705579999999999,0.337958,-0.1098660000000001,-0.049687333333333396
15,15,15,1.0,0.565632,0.494634,0,-0.332874,0.5789900000000001,0.0433460000000001,0.0309619999999999,-0.1929459999999999,-0.1696240000000001,-0.007024333333333317
16,16,16,1.0,0.802194,0.296479,0,0.527652,0.1077479999999999,-0.587298,0.3312439999999998,0.1230679999999999,-0.0814100000000001,0.07016733333333326
17,17,17,1.0,0.486481,0.569032,0,-0.109936,-0.2395959999999999,-0.0073459999999999,-0.4178280000000001,-0.0458919999999999,0.1179459999999998,-0.11710866666666668
18,18,18,1.0,0.561905,0.561113,0,-0.775394,0.1765699999999999,-0.0744,0.142778,0.2743340000000001,0.2412219999999998,-0.00248166666666672
19,19,19,1.0,0.213611,0.674493,0,-0.123552,-0.0482099999999999,-0.379764,0.3933679999999999,0.303782,0.0300639999999998,0.02928133333333331
20,20,20,1.0,0.289037,0.505306,0,-0.215512,-0.0569319999999999,-0.19228,-0.16706,-0.3891499999999999,-0.559938,-0.26347866666666664
21,21,21,0.740607,0.463214,0.515536,0,-0.254332,-0.5356179999999999,0.030756,-0.780306,-0.153648,0.3595599999999999,-0.22226466666666667
22,22,22,1.0,0.547522,0.482368,0,-0.302944,-0.0797639999999999,-0.1162119999999999,-0.264262,0.1861319999999999,-0.195892,-0.12882366666666664
23,23,23,1.0,0.326773,0.351429,0,-0.3909439999999999,-0.530376,-0.328534,-0.107642,-0.1610079999999999,-0.007146,-0.254275
24,24,24,1.0,0.304065,0.263718,0,0.0502679999999999,-0.0028519999999999,0.249592,0.128624,0.23641,0.0631859999999999,0.12087133333333332
25,25,25,1.0,0.670169,0.718834,0,0.338478,0.2253799999999999,0.0090699999999999,-0.205048,0.14415,-0.230558,0.046911999999999975
26,26,26,0.975624,0.245943,0.497787,0,0.080424,-0.1112419999999999,-0.08194,0.030396,0.405664,0.719608,0.17381833333333332
27,27,27,1.0,0.450947,0.339216,0,-0.731436,-0.214526,-0.0371299999999999,-0.528204,0.040826,-0.26312,-0.28893166666666664
28,28,28,0.476446,0.550702,0.417469,0,-0.531296,0.000674,-0.4083719999999999,0.1695199999999999,-0.2478319999999999,-0.347234,-0.2274233333333333
29,29,29,0.908635,0.508916,0.478158,0,-0.318812,-0.0604519999999999,0.2983180000000001,-0.21188,0.27099,0.19099,0.028192333333333364
30,30,30,0.929104,0.274924,0.488929,0,-0.293046,-0.597434,-0.1780299999999999,-0.216706,-0.0232259999999999,0.2329279999999998,-0.17925233333333335
31,31,31,1.0,0.422222,0.423833,0,-0.074824,-0.0545219999999999,-0.0681659999999999,0.1065039999999999,0.1158840000000001,0.2128519999999998,0.039621333333333335
32,32,32,0.728435,0.695666,0.356032,0,-0.166734,-0.5186580000000001,-0.0631199999999999,-0.0939879999999999,-0.3008659999999999,-0.287576,-0.23849033333333328
33,33,33,0.96725,0.301116,0.385705,0,-0.009054,0.1677459999999999,-0.4087259999999999,0.2109039999999999,-0.0730999999999999,-0.3841180000000002,-0.08272466666666671
34,34,34,0.66741,0.552895,0.429934,0,0.090346,-0.181034,-0.00207,-0.1239099999999999,0.116416,0.450194,0.05832366666666668
35,35,35,1.0,0.650394,0.374018,0,-0.146938,-0.009858,-0.073326,-0.477842,-0.0290179999999999,0.0975759999999998,-0.10656766666666669
36,36,36,1.0,0.280576,0.509894,0,-0.43096,-0.4401459999999999,0.2498899999999999,0.092694,0.185262,-0.129732,-0.07883199999999997
37,37,37,1.0,0.288691,0.540054,0,0.335814,-0.0354499999999999,-0.2147479999999999,-0.1542259999999999,-0.1454119999999998,-0.071286,-0.04755133333333325
38,38,38,1.0,0.729682,0.415103,0,0.074448,0.070726,-0.432444,0.3390740000000001,0.338918,-0.0495480000000001,0.05686233333333333
39,39,39,1.0,0.35224,0.631352,0,-0.502424,0.13673,-0.2340639999999999,0.65256,-0.0521799999999998,0.4639739999999999,0.0774326666666667
40,40,40,1.0,0.576446,0.303327,0,0.0196279999999999,-0.0492719999999999,-0.011224,-0.4259740000000001,0.2092420000000001,0.5679779999999999,0.051729666666666646
41,41,41,1.0,0.246836,0.582561,0,-0.00238,-0.249668,0.124864,0.0950299999999999,-0.0516339999999999,-0.245222,-0.054834999999999995
42,42,42,0.814986,0.133078,0.630629,0,-0.234612,-0.1123459999999999,-0.2258559999999999,-0.2236359999999999,0.6646040000000002,-0.177024,-0.05147833333333324
43,43,43,0.852481,0.462087,0.335639,0,-0.6577580000000001,-0.314948,-0.574346,-0.1882239999999999,0.125682,-0.246426,-0.30933666666666665
44,44,44,0.782944,0.438737,0.385888,0,-0.4437919999999999,0.420528,-0.07462,0.259978,-0.3501859999999999,-0.4029680000000001,-0.09850999999999999
45,45,45,1.0,0.187888,0.610346,0,-0.6918420000000001,-0.1950079999999999,0.2246559999999999,-0.230894,0.1809480000000001,-0.155148,-0.14454799999999998
46,46,46,1.0,0.417461,0.580482,0,0.1435079999999999,0.1158939999999999,0.4846240000000001,0.321828,0.1219320000000001,0.1522439999999998,0.2233383333333333
47,47,47,0.671239,0.459375,0.389754,0,-0.4348879999999999,-0.330308,-0.56275,0.016526,-0.1681939999999999,0.2581859999999998,-0.20357133333333333
48,48,48,0.972181,0.530877,0.377403,0,0.44526,-0.642118,0.056534,-0.075714,0.583202,0.3820159999999999,0.12486333333333333
49,49,49,1.0,0.419376,0.218425,0,-0.0346739999999999,-0.0537179999999999,-0.4451959999999999,-0.252796,0.584214,-0.2809520000000001,-0.0805203333333333
50,50,50,0.546394,0.548486,0.541247,0,-0.3052399999999999,-0.3378939999999999,-0.605216,-0.356268,-0.0226499999999999,-0.7870940000000001,-0.4023936666666666
51,51,51,1.0,0.780001,0.484815,0,-0.04069,-0.493702,0.1027439999999999,0.392932,-0.1269619999999999,-0.048982,-0.035776666666666665
52,52,52,0.779426,0.367534,0.578302,0,-0.2759279999999999,-0.45938,-0.559102,0.0047919999999999,-0.2183439999999998,-0.3098160000000001,-0.302963
53,53,53,0.919078,0.492941,0.278856,0,-0.312644,-0.627472,-0.1020299999999999,0.167618,-0.286076,-0.2085680000000001,-0.2281953333333333
54,54,54,1.0,0.414317,0.362466,0,-0.030298,0.7494480000000001,-0.0472639999999999,0.0552539999999999,-0.1717799999999999,0.1827639999999999,0.12302066666666668
55,55,55,0.73627,0.610385,0.242028,0,-0.303488,-0.276466,-0.536628,-0.128052,0.005746,0.2926119999999998,-0.1577126666666667
56,56,56,0.803461,0.350653,0.509168,0,-0.332296,-0.1626999999999999,-0.1653919999999999,-0.0558239999999999,-0.5012019999999999,0.1862699999999999,-0.17185733333333328
57,57,57,0.613686,0.509994,0.897234,0,0.226294,0.0828120000000001,0.1964700000000001,-0.36502,0.5004440000000001,-0.5963840000000001,0.0074360000000000355
58,58,58,1.0,0.391557,0.419468,0,0.000178,0.057622,-0.0081479999999999,0.07715,-0.2203659999999999,0.3533119999999998,0.04329133333333333
59,59,59,1.0,0.627891,0.108533,0,-0.06105,-0.2581,-0.087222,0.3547579999999999,-0.0732919999999999,-0.2137280000000001,-0.05643900000000001
60,60,60,1.0,0.393812,0.554437,0,-0.027452,-0.281622,-0.1035499999999999,0.2640679999999999,-0.1081739999999999,0.1228039999999999,-0.02232099999999999
61,61,61,0.826841,0.474747,0.538295,0,-0.057448,-0.072686,-0.0856199999999999,-0.337674,-0.1735959999999999,0.1651699999999998,-0.09364233333333331
62,62,62,0.95503,0.501791,0.542268,0,-0.174228,-0.163494,-0.0065619999999999,-0.199124,0.020642,-0.6225880000000001,-0.19089233333333333
63,63,63,1.0,0.537315,0.408472,0,-0.36831,-0.246942,-0.1504179999999999,-0.402474,0.533104,-0.1602800000000001,-0.13255333333333333
64,64,64,0.790496,0.606982,0.357249,0,-0.14912,0.101768,-0.3431919999999999,-0.043046,0.1942559999999999,-0.3334420000000001,-0.0954626666666667
65,65,65,0.910541,0.667952,0.417055,0,0.3185599999999999,0.0937559999999999,-0.273876,0.046694,0.2330620000000001,-0.240288,0.029651333333333318
66,66,66,0.988668,0.241574,0.574762,0,-0.560562,-0.3327299999999999,-0.349024,0.088794,0.0694099999999999,-0.004864,-0.181496
67,67,67,0.937763,0.56829,0.338153,0,0.0382279999999999,0.1858599999999999,0.1562719999999999,-0.4505680000000001,0.0838320000000001,0.1155939999999999,0.02153633333333327
