,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1660,3606,432,1528,2078,0.117336,0.07625877390514538,-0.00230011282289501,0.0031000409498604937,-0.023614,-4.370054468927953e-06
1,5.0,-0.455548,2929,3122,916,1433,1689,0.11711,0.07656580725701916,-0.001591628113505063,0.003249208113167265,-0.023212,2.1439527110670957e-05
2,4.0,-0.672528,2534,3720,318,2042,1678,0.116907,0.07661506366704539,-0.0008338838137237045,0.003518899389877705,-0.023032,3.5923551621688534e-05
3,3.0,-0.597208,3969,2589,1449,1249,1340,0.116711,0.07646715648253843,-0.000859022925776044,0.0034622220592430046,-0.022988,5.9008424114879915e-05
4,4.0,-0.698781,2534,3024,1014,1703,1321,0.116479,0.07628465232332235,-0.000538956450414706,0.0033512563507548535,-0.022906,4.435979821738054e-05
5,0.0,-0.368672,1660,3323,715,1112,2211,0.116385,0.07634741614313699,-0.0003833177067605629,0.0019163947843367872,-0.02283,7.972399727655358e-05
6,1.0,-0.61331,1660,3380,658,1718,1662,0.116226,0.07597271850055747,-5.134977236399729e-05,0.00218778202905518,-0.023148,-3.749381034909661e-07
7,4.0,-0.17765,1499,672,3366,101,571,0.116204,0.07592308413079564,4.6803363211379177e-07,0.00218778202905518,-0.023139,-1.6060206734340183e-05
8,5.0,0.720011,3287,3885,153,2336,1549,0.11667,0.07596244982253553,-8.395245180373707e-05,0.00153746399019056,-0.023771,-3.281201234393237e-05
9,0.0,-0.663821,1660,3269,769,1690,1579,0.116575,0.07598321739189624,0.00015684906988243705,0.0017656751828661586,-0.023689,-3.552699955198717e-05
10,1.0,0.33854,2338,2840,1198,874,1966,0.116789,0.07607940079802224,7.521560613131151e-05,0.001588059302462711,-0.023486,-4.286726942076657e-05
11,0.0,-0.744866,1660,3179,859,1764,1415,0.116672,0.07587653955191874,0.000527593530463436,0.0016866587221507638,-0.023271,-2.9928373654487785e-05
12,3.0,0.593472,2338,2721,1317,1276,1445,0.117099,0.07592475342245898,0.0006995685285099117,0.0020624238914397235,-0.023518,-3.242715057946922e-05
13,3.0,0.364569,2338,2330,1708,754,1576,0.117353,0.07605358836659593,0.00042025149109744945,0.0021223058962922085,-0.023661,-3.9917720646317466e-05
14,1.0,0.672398,2338,3707,331,1970,1737,0.117795,0.0768454811415045,0.00023508143899227989,0.0023521072316802947,-0.023175,8.03897655596034e-06
15,3.0,0.814067,2745,3600,438,2100,1500,0.118418,0.07752976014309125,0.00043704560792469247,0.004035749090649529,-0.023368,-4.655963685773646e-06
16,4.0,-0.85685,2534,3162,876,1913,1249,0.118322,0.0773949155539031,-8.493496011570375e-05,0.003213065424330287,-0.023303,8.600890385569701e-05
17,0.0,-0.785117,1142,3852,186,2228,1624,0.118181,0.07699055615399909,-0.0004966551428836153,0.0030910401734979354,-0.023165,3.1117569366962174e-05
18,2.0,-0.39117,2750,3599,439,1290,2309,0.117962,0.07672498826541958,-0.0003341475520132022,0.0019499695870060338,-0.023198,3.7987970456340736e-05
