,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,328,10,4028,6,4,0.123594,0.06207421185119742,-0.002091999005672883,-0.005413430213212108,-0.048757,2.085679623669225e-05
1,5.0,-0.455548,467,3229,809,1330,1899,0.123183,0.061786568629288274,-0.0027456511564809562,-0.004153600805435729,-0.048691,2.8507155236444667e-05
2,4.0,-0.672528,895,3752,286,2050,1702,0.122925,0.06190968730012292,-0.0023771502389432785,-0.004192883547098454,-0.048415,3.0180801078374736e-05
3,3.0,-0.597208,138,3830,208,1927,1903,0.122487,0.06230698485880637,-0.002324725762531337,-0.005033284208298684,-0.047787,4.43290613103438e-05
4,4.0,-0.698781,1006,3682,356,1999,1683,0.122285,0.06223015850890684,-0.0025112538862679503,-0.0049069070446323935,-0.047606,5.33283928280462e-05
5,0.0,-0.368672,3202,917,3121,303,614,0.122218,0.062162430392358976,-0.002366991327889753,-0.004934694000191413,-0.047545,6.748767199898668e-05
6,1.0,-0.61331,1072,3,4035,0,3,0.122216,0.06216186850351199,-0.002366991327889753,-0.00490079950800507,-0.047544,7.602910139570203e-05
7,4.0,-0.17765,559,14,4024,1,13,0.122216,0.06216181862035397,-0.002366991327889753,-0.00490079950800507,-0.047544,7.984350347542474e-05
8,5.0,0.720011,3051,3677,361,2041,1636,0.122621,0.062175399337135034,-0.002477623695611045,-0.00451486571197573,-0.047668,7.758489986066861e-05
9,0.0,-0.663821,1475,3871,167,1969,1902,0.12245,0.06206538206044544,-0.0029292560304192247,-0.004862475223358175,-0.047606,6.097969065046806e-05
10,1.0,0.33854,284,2723,1315,929,1794,0.122793,0.062267606782585375,-0.0023664566193504462,-0.005757909410204765,-0.04788,4.034314695153268e-05
11,0.0,-0.744866,2635,3913,125,2142,1771,0.122492,0.061888944491936826,-0.001638588558210609,-0.0061076475616519315,-0.047595,9.297305534469932e-05
12,3.0,0.593472,2209,3847,191,1883,1964,0.123069,0.061814540500270417,-0.0013762511448053242,-0.004412737739886586,-0.048151,8.092015549325093e-05
13,3.0,0.364569,1231,3013,1025,1006,2007,0.123379,0.061772958113796655,-0.0009128184766979729,-0.004320775613942745,-0.048449,6.997394603546437e-05
14,1.0,0.672398,91,3553,485,1966,1587,0.124319,0.062121555064304966,-0.0009079522883025395,-0.003963080209400221,-0.049064,0.00013364926170766046
15,3.0,0.814067,3080,3898,140,2321,1577,0.1252,0.061919261962594396,-0.0005786010950606645,-0.003220607152146243,-0.049935,0.00014332255392670657
16,4.0,-0.85685,3505,3674,364,2175,1499,0.124933,0.06198791498640218,-0.0008137477235905075,-0.0029637924033868264,-0.049683,0.00019213495798711756
17,0.0,-0.785117,1493,3638,400,1995,1643,0.124767,0.0620416117840314,-0.00048484549736094016,-0.002988143962009724,-0.049515,0.00016202898126020497
18,2.0,-0.39117,1237,2991,1047,1130,1861,0.124464,0.061991708196481025,7.164907389090815e-05,-0.002980793846995089,-0.049324,0.0001500548067345573
