,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,3234,2665,1373,1070,1595,0.119693,0.06912786112926245,4.547929585433709e-05,-0.0002706835089789352,-0.039147,4.3810205496410004e-05
1,5.0,-0.455548,2307,8,4030,2,6,0.119693,0.06912773715230357,4.547929585433709e-05,-0.0002706835089789352,-0.039147,4.202585912354543e-05
2,4.0,-0.672528,1844,0,4038,0,0,0.119693,0.06912773715230357,4.547929585433709e-05,-0.0002706835089789352,-0.039147,4.202585912354543e-05
3,3.0,-0.597208,2387,2927,1111,1413,1514,0.118927,0.06924152407234276,-0.0005583791272411655,-0.0007736361037757704,-0.038286,2.381702030205496e-05
4,4.0,-0.698781,3265,3474,564,1791,1683,0.118425,0.06745125925711393,-0.0008709224624569827,-0.0014744734336755382,-0.039368,-4.580969423124536e-05
5,0.0,-0.368672,2618,2978,1060,1027,1951,0.117732,0.06674919405183377,-0.000982692513663566,-0.001309499521927164,-0.039253,-2.780009239460712e-05
6,1.0,-0.61331,1421,2864,1174,1405,1459,0.116841,0.0663816777919231,-0.0008045614720585002,0.0010655921191132227,-0.038772,-6.458196909676111e-05
7,4.0,-0.17765,3383,729,3309,88,641,0.116821,0.06636506772586807,-0.0010673198806185244,0.0010655921191132227,-0.038809,-9.100111987665714e-05
8,5.0,0.720011,2677,2947,1091,1626,1321,0.118318,0.06796531204525433,-0.0007169552300958592,-8.795856611911129e-05,-0.038557,-2.4290882194062437e-05
9,0.0,-0.663821,2677,3116,922,1612,1504,0.11746,0.06754259454995339,-9.475403061764886e-06,0.0007946712365117388,-0.038297,-8.574807456841251e-05
10,1.0,0.33854,2677,653,3385,180,473,0.117672,0.06762811820383327,0.0004147515498800903,0.0007030830057776061,-0.038454,-7.015985966373315e-05
11,0.0,-0.744866,2493,3351,687,1752,1599,0.1169,0.06702110761284777,-0.0006857037541841957,0.001103316282854922,-0.038235,-5.603392915288062e-05
12,3.0,0.593472,2022,185,3853,85,100,0.116993,0.06701759042387939,-0.0007526671089968372,0.0010189837071915195,-0.038294,-5.711356857758071e-05
13,3.0,0.364569,2022,174,3864,52,122,0.117058,0.06701127087214596,-0.0007852691267116749,0.0009158230268202907,-0.038305,-7.608344512218e-06
14,1.0,0.672398,2494,3540,498,1763,1777,0.118439,0.06792262913307466,-0.0009814380738099246,0.0018168997604619424,-0.038931,-2.925816589657764e-05
15,3.0,0.814067,3904,510,3528,275,235,0.118626,0.06805015952714176,-0.0008336089194148785,0.0019170765099150613,-0.038826,-6.538730392740058e-06
16,4.0,-0.85685,567,3083,955,1652,1431,0.118584,0.06738516841692578,-0.00010330786937457586,0.0015989162069818183,-0.039549,-6.421446696119759e-05
