,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,2763,3006,1032,1343,1663,0.113824,0.07470462325555104,-0.000567256538439915,0.001996820760089964,0.022562,-1.1442147396220188e-06
1,5.0,-0.455548,1901,158,3880,63,95,0.113791,0.07469385118662071,-0.0005340618812822565,0.0019260855326471143,0.022551,3.9139246513163334e-06
2,4.0,-0.672528,2596,3620,418,2045,1575,0.113849,0.07425020434270618,-0.0009343060021688506,0.0026276583847222833,0.023228,3.0702048774449125e-05
3,3.0,-0.597208,1832,192,3846,100,92,0.113841,0.07426143579050629,-0.0009343060021688506,0.0026276583847222833,0.023208,3.6321976355533545e-05
4,4.0,-0.698781,2819,4015,23,2271,1744,0.113874,0.07413229423772232,-0.0006559743541120019,0.0029125202853714617,0.023485,5.560413365519518e-05
5,0.0,-0.368672,2763,3442,596,1291,2151,0.113587,0.07421725011585445,-0.0012008789069214432,0.0030381337401231374,0.023071,6.081845650738632e-05
6,1.0,-0.61331,2615,3767,271,2064,1703,0.113242,0.07429165682279364,-0.0008006272424615262,0.0030798169513655393,0.022755,5.121957807213007e-05
7,4.0,-0.17765,2709,2868,1170,462,2406,0.113221,0.07418456680639078,-0.0008595231366403502,0.0032119471000576667,0.022826,7.363260109763143e-05
8,5.0,0.720011,4023,59,3979,36,23,0.113218,0.07418275316454712,-0.0008472895868040979,0.0032119471000576667,0.022824,5.8738964058760427e-05
9,0.0,-0.663821,1451,3861,177,2167,1694,0.112896,0.0743215587064846,-0.0009617011521409828,0.0028807656090469457,0.022403,2.9787249049333105e-05
10,1.0,0.33854,2596,15,4023,5,10,0.112898,0.0743230698432494,-0.0009183817420409495,0.0028807656090469457,0.022405,2.504414432043981e-05
11,0.0,-0.744866,2763,3798,240,2222,1576,0.112524,0.07444441305173351,-0.001284871826479286,0.0024501728243053037,0.021782,-4.586036417366579e-06
12,3.0,0.593472,1107,3633,405,1873,1760,0.112805,0.07448528241501269,-0.0014696470489075685,0.0023741062143001466,0.021862,-1.2265842681293294e-05
13,3.0,0.364569,484,3565,473,1302,2263,0.113042,0.07465616399151773,-0.0014774743656738806,0.00307465126128875,0.021996,-1.8734617130414365e-05
14,1.0,0.672398,2596,3679,359,2133,1546,0.113757,0.074931730120583,-0.0019963058443276827,0.001411946548170895,0.022657,2.0523382374413565e-05
15,3.0,0.814067,3582,3896,142,2426,1470,0.114235,0.07512357960163256,-0.0020535895609325562,0.0004698248030773951,0.022831,1.527470489648998e-05
16,4.0,-0.85685,3219,3780,258,2350,1430,0.114248,0.07472379906259409,-0.0024544489886084565,0.0005873476049114111,0.023441,-6.429578341935374e-06
17,0.0,-0.785117,1407,3760,278,2262,1498,0.113992,0.0749159205564597,-0.002314779171986537,0.0005418630775517587,0.02293,-1.0356371277480476e-05
18,2.0,-0.39117,905,2021,2017,782,1239,0.113758,0.07507533831654692,-0.002597087187867145,8.037090710513027e-05,0.02268,-8.001937011573072e-06
19,4.0,-0.272472,309,194,3844,48,146,0.113765,0.07508068044478117,-0.0026114465557118367,8.037090710513027e-05,0.022708,1.705683991340836e-05
20,5.0,-0.248584,910,2918,1120,697,2221,0.11363,0.07496465478835597,-0.002667685096674346,-5.690192898342894e-06,0.022682,-3.075965236381201e-06
21,3.0,-0.828362,1114,3664,374,2297,1367,0.113209,0.07477012078679038,-0.0023290258519584077,0.00028098573132547607,0.022435,2.4885733203826774e-05
22,5.0,-0.692933,1832,198,3840,102,96,0.113214,0.07475566085232818,-0.0022737196798469023,0.00025724822026960146,0.022469,3.46561301667714e-05
23,4.0,-0.708449,2183,3621,417,2013,1608,0.113119,0.07430338378308504,-0.002700972161110372,0.00038884457645334627,0.022808,3.0131099218516886e-05
24,3.0,-0.17273,1832,126,3912,20,106,0.113116,0.0743009279716391,-0.002700972161110372,0.00038884457645334627,0.022807,3.204240953120348e-05
25,1.0,-0.587247,2763,3661,377,1933,1728,0.112441,0.07434542204297022,-0.001228762810578018,0.00011395641993477026,0.022226,6.0629881677774414e-05
26,4.0,0.931225,2596,3748,290,2354,1394,0.112429,0.07493372042134605,-9.681141203984202e-05,0.0004229628651629422,0.021309,5.1495269149920986e-05
27,3.0,0.460005,3788,3485,553,1503,1982,0.112813,0.07526395832224218,-0.00011708378546356328,0.0006144879840083025,0.021407,3.819136966985167e-05
28,0.0,-0.838253,2763,3046,992,1836,1210,0.112396,0.07540951974977264,0.0005470039114315887,0.0008490120076757984,0.020649,1.9045768691158636e-05
29,1.0,0.335564,2585,2438,1600,838,1600,0.112651,0.07562077058851295,0.0005694347641519505,0.0018516395755060109,0.020876,2.302281350423118e-05
30,3.0,-0.331349,1832,156,3882,54,102,0.112643,0.07561080014052692,0.0005451870487541142,0.0018516395755060109,0.020868,2.56804442515041e-05
31,5.0,0.650553,3518,3849,189,2057,1792,0.113053,0.07586352312074844,0.00021300240753274313,0.0024229154375548212,0.020961,1.6943256828874733e-05
32,0.0,-0.570672,2763,2893,1145,1364,1529,0.112835,0.07619071880197856,-0.00033806058137488107,0.0027210893217384136,0.020552,7.371803498842547e-06
33,0.0,-0.245424,547,35,4003,5,30,0.112835,0.07618953351654695,-0.00033806058137488107,0.0027210893217384136,0.020548,4.8692409833684195e-06
34,1.0,-0.556553,1910,184,3854,108,76,0.112833,0.0761783053513693,-0.00034539162841187827,0.0027210893217384136,0.020554,-1.0580047345185528e-06
35,3.0,0.062427,2596,12,4026,1,11,0.112833,0.07617836826299478,-0.00034539162841187827,0.0027210893217384136,0.020554,-3.9220874541234495e-07
36,4.0,-0.551645,1715,13,4025,6,7,0.112836,0.07618469247067307,-0.00034539162841187827,0.0027210893217384136,0.020562,6.523834829730033e-06
37,1.0,0.52511,2596,23,4015,9,14,0.112843,0.07619494852778799,-0.000388737222843963,0.0027210893217384136,0.020572,-8.381111965140815e-07
38,1.0,-0.489366,3691,507,3531,246,261,0.112733,0.07603884379776217,-0.0004473377957147767,0.0016802469612031033,0.020505,-8.574922780953713e-05
39,4.0,-0.10524,2596,15,4023,2,13,0.112734,0.07603998746491908,-0.0004473377957147767,0.0016802469612031033,0.020506,-8.202652417002239e-05
40,2.0,0.445429,2596,3794,244,1639,2155,0.112998,0.07599185972314125,-0.0006052962792362496,0.0020677363739869587,0.020738,-6.227267420716029e-05
41,1.0,-0.671714,759,3850,188,2174,1676,0.112479,0.07595850637468486,-0.00036008611741290906,0.0005978123444656589,0.020087,-5.627896289247844e-05
42,4.0,0.701954,1832,3461,577,1885,1576,0.112715,0.076519002584408,-0.0005169246519419407,0.0006145754432302036,0.019454,-6.556929053133294e-05
43,4.0,0.749719,1832,3758,280,2140,1618,0.112925,0.07700362629840757,-0.0008587686447836407,0.0008660602693430755,0.018905,-8.269392534192963e-05
44,1.0,0.357057,3712,631,3407,226,405,0.113018,0.07702271748252404,-0.0008568691035385184,0.0009683993590532395,0.018991,-6.087954678288035e-05
45,2.0,0.262092,2596,12,4026,2,10,0.113018,0.07702227497834657,-0.0008568691035385184,0.0009683993590532395,0.01899,-6.424748439119925e-05
46,1.0,0.323409,3413,911,3127,290,621,0.11314,0.07703474192479833,-0.0008725320619317424,0.000995546196632925,0.019089,-5.283904170736661e-05
47,4.0,-0.673508,2596,3512,526,1876,1636,0.113079,0.07618415486299149,-0.00069032400536527,0.0010672769452794426,0.019913,-3.8804494170847665e-05
48,1.0,0.686776,2473,3747,291,2127,1620,0.113784,0.07639808672886865,-0.0007068294161755863,0.0019061174171105088,0.020477,7.047535232580993e-05
49,2.0,-0.370808,2763,3682,356,1391,2291,0.113652,0.07632932260512389,-0.0006289931948079775,0.0016408060449325333,0.020304,8.254400793363368e-05
50,1.0,0.382281,2596,15,4023,5,10,0.113655,0.07633108933676437,-0.0006289931948079775,0.0016408060449325333,0.020306,7.718450062984559e-05
51,0.0,-0.826821,2763,3683,355,2158,1525,0.113523,0.07658018763931505,-0.001016998611732355,0.0020244399581278035,0.019768,5.825666502697359e-05
52,4.0,-0.7165,1924,181,3857,107,74,0.11353,0.07658246041567318,-0.0010971336146586718,0.0020244399581278035,0.019793,5.281046547262844e-05
53,2.0,-0.621121,2763,3213,825,1694,1519,0.113473,0.07668988647494837,-0.0010102927885575444,0.0020244399581278035,0.019718,7.431880912204661e-05
54,5.0,-0.46916,1832,161,3877,66,95,0.113456,0.07672940411117009,-0.0010281753388815182,0.0020244399581278035,0.01971,7.002489682575895e-05
55,4.0,-0.67529,2183,2846,1192,1490,1356,0.113371,0.07624916973670498,-0.0008517719066235663,0.0023379728942817322,0.020123,9.296969751899982e-05
56,0.0,0.527943,1340,2962,1076,1258,1704,0.113614,0.07619984497593132,-0.0007425636406907585,0.0028188425581925462,0.020344,7.284930880892309e-05
57,1.0,0.480674,1146,3646,392,1697,1949,0.114163,0.07633508846704719,-0.001268908244163218,0.0019786574235300274,0.020849,8.098491168092111e-05
58,5.0,0.64602,100,3840,198,2058,1782,0.114644,0.07674983643982082,-0.0009972418998814233,0.0020494695159417394,0.020968,8.120230459996047e-05
59,0.0,-0.408563,723,2776,1262,956,1820,0.11448,0.07688142922273931,-0.00049231733590882,0.001594466236693307,0.020697,7.82014029741455e-05
60,2.0,0.548847,1539,3136,902,1557,1579,0.114608,0.07696836092013916,-0.0002053285450963092,0.0018732197576820902,0.020852,0.00012957379300468111
61,0.0,0.428672,717,2453,1585,880,1573,0.114795,0.07705247059438779,-0.0003456707233201034,0.0016878939862973548,0.021044,0.0001235108566342924
62,4.0,0.552901,886,3218,820,1492,1726,0.115,0.07769712199121946,-0.0005276467466746758,0.0025456357068242745,0.020439,0.00011569828280059948
63,3.0,0.778063,2910,2,4036,1,1,0.115,0.07769705262249063,-0.0005276467466746758,0.0025456357068242745,0.020439,0.00011281298941114666
64,1.0,-0.536411,2763,3620,418,1793,1827,0.11452,0.07755160149588174,-0.0006902339206379015,0.0019420741777811832,0.020003,0.00011902293411693193
65,0.0,-0.623669,2763,2900,1138,1373,1527,0.114289,0.07786715197735652,-0.0007935180266299915,0.001706229159166629,0.019582,0.0002464448207225274
66,3.0,0.509756,3981,3572,466,1695,1877,0.114712,0.0780154332994898,-0.0006310451101178181,0.0017706108626413626,0.019717,0.00024339201062101713
67,0.0,0.655686,2017,557,3481,298,259,0.114712,0.07801397480623398,-0.0006310451101178181,0.0017706108626413626,0.019725,0.00025381752865898983
68,4.0,-0.339661,2183,2957,1081,936,2021,0.114593,0.07772751405032512,-2.357895528729239e-06,0.0018999031203992731,0.020004,0.0002709940203648577
69,4.0,0.55661,636,3296,742,1526,1770,0.114784,0.07805277297552733,-0.0001727569040718059,0.0021426723590809086,0.019547,0.00023444188699851283
70,2.0,0.649722,2596,3919,119,2198,1721,0.115208,0.07801043198956602,-4.030200240172448e-05,0.0026368092055835735,0.019931,0.00023266543552537595
71,0.0,0.676847,1594,3494,544,1749,1745,0.115629,0.07793865702618018,0.00030092135520234974,0.0023690231840168842,0.020421,0.00022737122903862178
72,3.0,0.768761,245,3915,123,2337,1578,0.115832,0.0779215745026668,0.00025461036895095616,0.002267568252522686,0.020522,0.0001950766790262425
73,0.0,-0.505987,3941,2442,1596,1058,1384,0.115553,0.07790870242354266,-0.00012109280192190374,0.0025269140722987663,0.020185,0.00023288145743674015
74,0.0,0.50125,496,2687,1351,1079,1608,0.11575,0.07769885253512361,-0.0002667327149616919,0.002358512162551042,0.020491,0.00017266131631269954
75,4.0,-0.412028,2183,3272,766,1237,2035,0.115617,0.07733013463407958,0.0005529113629307163,0.002358512162551042,0.020733,0.00019716559955112488
76,4.0,0.505494,2596,3434,604,1515,1919,0.115912,0.0778376964665557,-0.0004997012932593419,0.001611832504350594,0.020038,0.00015855685976404887
77,5.0,0.41513,372,3569,469,1369,2200,0.116352,0.07828200138128147,5.4489109134414206e-05,0.0016525998466201085,0.020084,0.00016076316701831974
78,2.0,-0.426455,3853,674,3364,308,366,0.11624,0.07822299961213657,8.699443888926521e-05,0.001272706453745764,0.019984,0.00017641217048452426
79,5.0,-0.271491,328,11,4027,6,5,0.116237,0.07821992368729293,8.699443888926521e-05,0.001272706453745764,0.019987,0.00017791212096731704
80,1.0,-0.600844,2763,3603,435,1919,1684,0.115788,0.07861831918608414,0.0010803012599420322,0.0022442918047410293,0.019482,8.852977385169433e-05
81,0.0,0.826338,1264,3786,252,2135,1651,0.116059,0.07857004168501924,0.001148542975952167,0.0028134915997484913,0.019873,0.00011337424384072981
82,1.0,-0.335564,843,2962,1076,1011,1951,0.115756,0.07856480226937444,0.0020785294740575688,0.0028372958769978707,0.019602,0.0001089567354565663
83,0.0,-0.552554,2840,3521,517,1554,1967,0.115581,0.07853316830572321,0.001552325680508122,0.003062836910875342,0.01935,8.516111772940612e-05
84,1.0,0.669822,2596,3578,460,1964,1614,0.116202,0.07874312327047447,0.0013313126480861991,0.0021242151128138416,0.019931,0.00017853884736545466
85,5.0,-0.51065,2195,3859,179,1763,2096,0.115902,0.07835736182743307,0.0012586857904438252,0.0019565664627961173,0.019861,0.0001599049198256346
86,1.0,-0.624921,2763,3818,220,2027,1791,0.115557,0.07817034077870197,0.0009778454725014574,0.0018446241841530333,0.019421,0.0001691964276245947
87,5.0,0.368528,796,3478,560,1215,2263,0.115912,0.07849077510580559,0.0010819110161801229,0.0026725496162618425,0.019493,0.00016436172844162865
88,4.0,0.780724,2596,3518,520,2012,1506,0.116162,0.07901967565160124,0.0015454006453173915,0.0027327966554106476,0.018741,0.00013831612417023126
89,2.0,-0.561024,2763,3781,257,1912,1869,0.115849,0.07900920368669757,0.000805465092417775,0.002636727298299648,0.018455,0.00015645210667415135
90,0.0,0.534075,2800,21,4017,7,14,0.11585,0.07901223412808472,0.000805465092417775,0.002636727298299648,0.018453,0.00014843393385909813
91,4.0,0.41089,1832,3446,592,1326,2120,0.116076,0.07947057323505861,0.00029678722373241125,0.0025304769311338894,0.018029,0.00011485252757041282
92,2.0,0.428074,327,48,3990,16,32,0.116084,0.07947432511384472,0.00029678722373241125,0.0025304769311338894,0.018038,0.0001157679212322103
93,2.0,0.344684,288,2988,1050,1028,1960,0.11623,0.07943721005503739,0.000524492051745313,0.0025304769311338894,0.018159,0.00011454718035234075
94,1.0,0.6983,2596,3773,265,2085,1688,0.117088,0.07982948046488404,0.0012327727756478726,0.003292295882101115,0.018727,0.00017935559827756976
95,5.0,-0.568913,1832,3735,303,1843,1892,0.116681,0.07963940052529891,0.000971238319149,0.002858373974175706,0.018616,0.00019879298376902806
96,4.0,0.540474,87,216,3822,92,124,0.116709,0.07967094171863848,0.0009987967894998218,0.003427747706534151,0.018562,0.00018350378928481438
97,2.0,-0.320614,2763,2121,1917,694,1427,0.116684,0.07969416714815672,0.00032406937850591684,0.003427747706534151,0.018547,0.0001993657848282657
98,0.0,0.217357,2596,12,4026,2,10,0.116685,0.07969552184127442,0.00032406937850591684,0.003427747706534151,0.018547,0.000189560560762903
99,2.0,0.506019,2101,2849,1189,1298,1551,0.116747,0.07968532083408833,0.0009987967894998218,0.0033634644049710016,0.018592,0.00020668882484329166
100,5.0,0.399902,2596,14,4024,6,8,0.116751,0.07964690752256856,0.0010124427176793484,0.0033634644049710016,0.018598,0.0002457273987477234
101,0.0,-0.429825,1976,184,3854,78,106,0.116753,0.0796475325217859,0.0010124427176793484,0.0033634644049710016,0.018589,0.00024186347774671403
102,0.0,0.27549,2596,12,4026,3,9,0.116753,0.07969079022199564,0.0010124427176793484,0.0033634644049710016,0.018588,0.00022943578524857095
103,4.0,-0.721235,2818,3857,181,2168,1689,0.116686,0.07923701675274279,0.0007025743877946896,0.003364994246809077,0.019203,0.0002705141792404831
104,1.0,0.412498,3383,4,4034,0,4,0.116686,0.07923734294521456,0.0007025743877946896,0.003364994246809077,0.019203,0.00027213252536576165
105,5.0,0.491704,2628,3542,496,1571,1971,0.117266,0.07993426288361463,0.0008162687029374819,0.0028992242478012866,0.019259,0.0002775977519069847
106,3.0,0.532144,2596,3755,283,1814,1941,0.117875,0.08034651451077575,0.0007611892615487965,0.0033452740678558937,0.019477,0.0002603151448260241
107,0.0,0.954546,3451,3106,932,1852,1254,0.118151,0.08045038035645874,0.0014477396041796303,0.004383576979554194,0.019685,0.000279145548391263
108,0.0,0.675018,90,3,4035,2,1,0.118152,0.08045868873313498,0.0014477396041796303,0.004383576979554194,0.019677,0.0002264574077623945
109,5.0,0.571205,2867,3574,464,1767,1807,0.118585,0.080533923469095,0.0015444132168289156,0.003949107152812706,0.019795,0.00021521331268935663
110,1.0,0.680443,2596,3529,509,1951,1578,0.119579,0.080552100796966,0.0021345803501019883,0.004858677160608137,0.020399,0.0003152090542095349
111,5.0,0.285144,1273,3106,932,920,2186,0.119859,0.08059349976196407,0.00228282239249704,0.006219405102117739,0.020489,0.0003139408442565763
112,2.0,0.443164,1047,3542,496,1534,2008,0.120041,0.08047188498945856,0.001936608478087955,0.006649116401747107,0.020671,0.0003244045326695498
113,3.0,0.716898,2596,3566,472,2066,1500,0.12087,0.08070829399102272,0.0019083009625987801,0.0063241291052730485,0.021038,0.00018003176713352596
114,2.0,-0.509061,1950,210,3828,91,119,0.120862,0.08070889075739245,0.001960832999156788,0.006171747043463293,0.021014,0.00017630097605862745
115,5.0,0.611673,2596,3527,511,1813,1714,0.121352,0.0811011415002751,0.001586240129437402,0.006778103353859691,0.021058,0.00018554274382292553
116,1.0,0.517297,2596,3601,437,1741,1860,0.12211,0.08140372905820722,0.001953572117625673,0.004810820808918346,0.021529,0.0001887529760036083
117,1.0,-0.72589,2763,3698,340,2181,1517,0.121463,0.08121404414307157,0.001319111232228531,0.0052372691599883526,0.021055,0.000173323042851838
118,0.0,-0.458722,1428,2670,1368,1026,1644,0.121164,0.08115315793027755,0.001270367130861,0.005942684778046602,0.020768,0.00017150318998868238
119,1.0,0.473283,2037,1,4037,0,1,0.121164,0.08115315793027755,0.001270367130861,0.005942684778046602,0.020768,0.00016491425708449817
120,2.0,-0.619674,3873,3965,73,2119,1846,0.121097,0.08116268604217373,0.0012504652841688162,0.005942684778046602,0.020713,0.00015868507022777974
121,5.0,0.418555,2669,3570,468,1431,2139,0.12153,0.08146240854871548,0.0005432387627694934,0.005540969213626356,0.020793,0.0001523287815424616
122,3.0,0.290255,2596,3429,609,1086,2343,0.121983,0.08181959870889369,0.00028974222466577536,0.0056332944385791,0.020906,0.00016132002937608377
123,5.0,0.0,2596,10,4028,0,10,0.121983,0.08181959870889369,0.00028974222466577536,0.0056332944385791,0.020906,0.00016132002937608377
124,4.0,-0.457828,3071,726,3312,277,449,0.12195,0.08156721773815949,0.0004013794671610695,0.005402217329851461,0.021068,0.0001731343023613699
125,1.0,-0.382328,1608,3594,444,1390,2204,0.121248,0.08132309483321551,9.252619853339681e-05,0.004487121267792443,0.020552,0.00016208405477533374
126,3.0,-0.75843,1832,3840,198,2292,1548,0.120629,0.08078028582668512,0.00047366658513743447,0.00344626141756357,0.020299,0.00016864613320628416
127,3.0,0.367183,2862,3438,600,1299,2139,0.121297,0.08123834744029919,-0.000391811048540507,0.003810152000442734,0.020548,0.00016397848651155772
128,4.0,-0.688897,2032,3510,528,1891,1619,0.121182,0.08077883600395641,-0.000222669525357507,0.004851570625865465,0.021347,0.00022148884386073657
129,0.0,-0.532867,3751,444,3594,194,250,0.121151,0.08078217862474737,-0.00022518807098774338,0.005352820216682836,0.021269,0.00022115794017170463
130,5.0,0.33696,779,3253,785,1127,2126,0.121359,0.08082984867900006,4.1923800834890764e-05,0.005351244476280764,0.021254,0.00023321960560044114
131,3.0,0.365158,2596,3450,588,1317,2133,0.121935,0.08119981452159068,-0.0004181605378126379,0.005462623800690773,0.02148,0.00023916275984654163
132,1.0,-0.73025,1573,3595,443,2078,1517,0.121375,0.08112344799405392,-0.0003301348428514092,0.005359633652377424,0.021017,0.00021644363795168315
133,3.0,0.476745,2596,3486,552,1613,1873,0.121981,0.08154091826114129,-0.0008832158713106526,0.004460171731147268,0.021227,0.0001982943807097916
134,1.0,0.511795,2596,23,4015,9,14,0.121992,0.08154848793185253,-0.0008422063523965802,0.004460171731147268,0.021232,0.00019381210786997976
135,0.0,-0.377927,3461,892,3146,315,577,0.121916,0.08149418194087012,-0.0009389954918622227,0.0037118101557789968,0.021194,0.00020485319477267844
136,0.0,0.552694,576,2940,1098,1275,1665,0.122247,0.0815132227459011,-0.00046845945091540306,0.0042404237290398295,0.02148,0.00020872122106181394
137,5.0,0.730716,1598,3917,121,2236,1681,0.12249,0.08174178923658845,-0.00030962478917297273,0.004152177760967518,0.021499,0.00020843436788033336
138,5.0,-0.418555,1832,3773,265,1537,2236,0.121968,0.08128081208711906,-0.000582802796964913,0.004964660172517427,0.021403,0.00020253095119303452
139,3.0,0.273248,492,3463,575,1075,2388,0.122178,0.08142637929763943,-0.0006152375919186089,0.006280494947388355,0.021477,0.00019413568008632494
140,2.0,-0.284499,2763,3514,524,1034,2480,0.121925,0.08146699890814035,-0.0006752770536045134,0.006350994432383254,0.021267,0.0002005522518450111
141,3.0,0.676498,3535,3612,426,2036,1576,0.12235,0.08183247356679271,-0.0004288816648171705,0.007040543955286216,0.021436,0.0001934850652476685
142,4.0,-0.526674,1663,3675,363,1680,1995,0.122231,0.0814808059858549,-0.0005878736495889206,0.006689314010742802,0.021994,0.0002013575317759409
143,5.0,-0.593031,1572,3612,426,1857,1755,0.121732,0.08100619224037703,-0.00040824427881718217,0.004979893109091773,0.021868,0.00019475696232805774
144,3.0,-0.366327,3163,3523,515,1422,2101,0.120781,0.08054884741138171,-0.00025424396180888685,0.004899311422053888,0.021559,0.00021658496430874605
145,0.0,0.441231,2596,18,4020,4,14,0.120783,0.08054823251730468,-0.00025424396180888685,0.004899311422053888,0.021556,0.0001970427508895829
146,3.0,-0.425844,1621,3678,360,1621,2057,0.120266,0.08017355563169058,-0.00028837800877563993,0.006546441203217961,0.021413,0.0001980161188849613
147,4.0,-0.616556,2596,3535,503,1787,1748,0.120199,0.07971438233167356,-0.00010177296293632436,0.006851636612131794,0.022165,0.00021152080651391236
148,1.0,0.423264,2596,23,4015,9,14,0.120219,0.07972462432029476,-0.00010177296293632436,0.007009924257712536,0.022174,0.00020902641433763106
149,4.0,0.317707,1964,125,3913,34,91,0.120253,0.07975256088990616,-7.407654357475098e-05,0.007070072971242534,0.022155,0.0001992150872764773
150,2.0,0.28717,2138,2584,1454,764,1820,0.120564,0.07993084278878392,-7.234272231342283e-05,0.006337633112335635,0.022373,0.00019893729110168157
151,0.0,-0.19839,2427,437,3601,67,370,0.120535,0.07992201441013158,-7.234272231342283e-05,0.006337633112335635,0.02236,0.00019785104569630706
152,4.0,-0.881718,2183,3862,176,2336,1526,0.120388,0.07915832185492928,0.000794669202809187,0.005734161468602058,0.023157,0.0002340136571100233
153,0.0,-0.432427,2192,2955,1083,1108,1847,0.120171,0.07932591412125307,0.000694942152734889,0.006359838042948749,0.022966,0.00020948709112834468
154,2.0,0.475351,1467,3176,862,1427,1749,0.120386,0.07931281398748459,0.0002550207308121112,0.006236574860923109,0.023168,0.00020555499885559024
155,4.0,-0.302225,1551,1928,2110,529,1399,0.120367,0.07909135219992812,0.00038980492620902625,0.006243275670696129,0.023391,0.00021137818219305003
156,0.0,-0.339213,2763,1911,2127,552,1359,0.120255,0.07895368931061762,5.922579771063892e-05,0.0063091329490475995,0.02326,0.00021311180437675884
157,4.0,-0.34042,2183,2723,1315,831,1892,0.120234,0.07897664723882386,0.00013783763419593218,0.0063091329490475995,0.023383,0.00021209519135373335
158,5.0,-0.381985,596,3473,565,1334,2139,0.11977,0.07870531853417456,0.000659321221492273,0.0065679980551949825,0.023285,0.00019815632859892607
