,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,2973,3384,654,1428,1956,0.120759,0.0636877122293019,-0.002302452657629977,-0.0009380512319771722,0.044211,4.4106470248411324e-05
1,5.0,-0.455548,2388,3445,593,1228,2217,0.120454,0.06375984994393749,-0.0023751232344484453,-0.0005631816854403894,0.043911,3.9169765618552454e-05
2,4.0,-0.672528,3274,3754,284,1992,1762,0.120193,0.0638594839884133,-0.0027848927518665727,-0.0006805126291876552,0.043583,0.00016421108772798548
3,3.0,-0.597208,3295,3789,249,1747,2042,0.119704,0.06375907473341393,-0.0021458815065287665,-0.00023102384246091056,0.042877,0.00016403247916150864
4,4.0,-0.698781,877,3550,488,1880,1670,0.118919,0.06403604891339898,-0.0019641818239146264,0.00028929599941150035,0.041931,0.00021741096393496743
5,0.0,-0.368672,2290,3343,695,1119,2224,0.118652,0.06407235569780553,-0.0017386379063497883,0.00025853356412152177,0.041684,0.0002434078938681192
6,1.0,-0.61331,476,3566,472,1646,1920,0.118536,0.06375822005661502,-0.0011174197391898202,-0.0002162458043155837,0.041842,0.00024413467029792856
7,4.0,-0.17765,3166,1751,2287,248,1503,0.118473,0.06373649176121397,-0.000986710535457478,0.0003971800239212535,0.041796,0.0002608858958488075
8,5.0,0.720011,568,3858,180,1862,1996,0.118845,0.063800874174947,-0.001737390982871932,-3.863877680704698e-05,0.04207,0.00023819350911941903
9,0.0,-0.663821,1614,3585,453,1838,1747,0.118327,0.06408630121055832,-0.0019392394507070697,0.0001667479485745319,0.041256,0.0002096897953288768
10,1.0,0.33854,1337,2897,1141,799,2098,0.11849,0.06445450983427048,-0.0018023113676973552,0.0003289239920900128,0.041163,0.0001752599116943138
11,0.0,-0.744866,2498,2606,1432,1373,1233,0.117951,0.06488385169679507,-0.002402195814867841,-0.00043484632794321297,0.040307,0.0001723555201369976
12,3.0,0.593472,2251,3774,264,1627,2147,0.118438,0.06487860742727398,-0.002048394195021397,3.882815038165292e-06,0.040917,0.0001944824822563341
13,3.0,0.364569,3371,1042,2996,308,734,0.118509,0.06482557838019028,-0.002197804697703473,3.8107766919473903e-05,0.041023,0.00021700686948089462
14,1.0,0.672398,745,3556,482,1712,1844,0.118773,0.06508315998221684,-0.0024012541210444056,0.00039066212585742643,0.040901,0.00019377933791367503
15,3.0,0.814067,2027,2770,1268,1522,1248,0.119544,0.06501195368835577,-0.002552941851416096,-0.0002321694110940658,0.041666,0.00019577966331246538
16,4.0,-0.85685,568,3639,399,2096,1543,0.119282,0.06533646093118682,-0.002250395364463833,0.0002466288446979776,0.041019,0.00016735974811068276
17,0.0,-0.785117,2404,3509,529,1892,1617,0.118615,0.06547391447381523,-0.0022216980202043597,0.0007311026477098617,0.039966,0.0001621135188460133
18,2.0,-0.39117,568,2621,1417,908,1713,0.118442,0.06560092943532925,-0.001820946031887607,0.0003938534733006476,0.040102,0.00013434544093894057
19,4.0,-0.272472,568,1504,2534,307,1197,0.118374,0.06565052051672797,-0.0016547492546665538,0.0002349885544118852,0.040012,0.00013863815695775713
20,5.0,-0.248584,553,2090,1948,396,1694,0.118319,0.06563666834297295,-0.0013599512600639355,0.0004719814642911118,0.039934,0.00013387009555642016
21,3.0,-0.828362,568,3654,384,2031,1623,0.117733,0.06590471251047182,-0.0022300057996253292,0.0017821309315581696,0.03905,0.00016005349491269647
22,5.0,-0.692933,2388,3527,511,1649,1878,0.117481,0.06587831440870487,-0.002343296449981386,0.0028357037067674737,0.038782,0.00013486223469977247
23,4.0,-0.708449,568,2934,1104,1463,1471,0.117092,0.06605065506960899,-0.0020580964270928977,0.0020742050848035743,0.03824,0.00013690309052217075
24,3.0,-0.17273,3464,2456,1582,346,2110,0.116932,0.0660183555360466,-0.001960726697394853,0.002562659777492126,0.038098,0.0001316980051049883
25,1.0,-0.587247,1378,3563,475,1574,1989,0.116847,0.06579603158194922,-0.0024439137350251855,0.0018011486871593306,0.03822,0.00010246174200356054
26,4.0,0.931225,2251,3156,882,1803,1353,0.117181,0.06593635202734487,-0.0017985809656842736,0.00175642487411558,0.03862,0.00011204146965892078
27,3.0,0.460005,2251,3473,565,1262,2211,0.117739,0.06563431499962509,-0.002296438799200323,0.00030820839307326244,0.039271,0.00010793297745788092
28,0.0,-0.838253,2388,3517,521,1930,1587,0.1173,0.06624292898135374,-0.002281022680298585,0.0012565507953401782,0.038477,8.257496804961154e-05
29,1.0,0.335564,2344,2471,1567,686,1785,0.11738,0.06642151734226207,-0.002435478303706245,0.0014377684974678667,0.038438,8.246652536577891e-05
30,3.0,-0.331349,1808,1,4037,0,1,0.117378,0.06642006978516085,-0.002435478303706245,0.0014377684974678667,0.03844,9.359616141430578e-05
31,5.0,0.650553,568,3000,1038,1369,1631,0.117521,0.0664098161148175,-0.001950586386046497,0.0009679764932317475,0.038634,0.00010863841197137436
32,0.0,-0.570672,2388,3228,810,1365,1863,0.117241,0.06643132894069301,-0.0017054343598692566,0.0005099932708614579,0.038215,9.917852905629213e-05
33,0.0,-0.245424,2388,2466,1572,457,2009,0.117146,0.06636847742957623,-0.0017581712483488157,0.00039158366617184,0.038124,0.00010056383482504677
34,1.0,-0.556553,568,3557,481,1489,2068,0.116913,0.06631815478689838,-0.0018438237171394345,0.0002289452513656495,0.038132,8.942744404689842e-05
35,3.0,0.062427,2251,179,3859,13,166,0.116914,0.06631915812704915,-0.0018438237171394345,0.0002289452513656495,0.038134,9.1392831519045e-05
36,4.0,-0.551645,568,2959,1079,1237,1722,0.116623,0.06638818604158664,-0.0021597341240347,0.000482052265922666,0.037711,6.892692411622252e-05
37,1.0,0.52511,2344,3599,439,1436,2163,0.116758,0.0665636956679847,-0.002133706949009317,0.00035611883276998957,0.037648,6.594951103660592e-05
