,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1642,2977,1061,1166,1811,0.117933,0.07442619444715665,0.0010436645475036233,-0.005280780562984457,0.029365,5.913302797722209e-05
1,5.0,-0.455548,1582,2373,1665,976,1397,0.117364,0.07402815043800184,0.0005834888621159182,-0.0055118649584409785,0.029238,3.863292894280763e-05
2,4.0,-0.672528,2988,2740,1298,1384,1356,0.116847,0.07387282246498351,0.0012503309435708176,-0.006049761370375217,0.02912,7.125180737806389e-05
3,3.0,-0.597208,3514,510,3528,247,263,0.116795,0.07380434829706631,0.0017510430793161627,-0.006259058241377677,0.029234,8.229280762564993e-05
4,4.0,-0.698781,2826,2981,1057,1464,1517,0.116373,0.07352511122357423,0.0019647128223024045,-0.007643754610584037,0.029423,-4.080131220599154e-06
5,0.0,-0.368672,3290,2611,1427,923,1688,0.115915,0.07346802591126254,0.0016647856151105307,-0.007338009387041326,0.029293,-7.007076834199883e-06
6,1.0,-0.61331,2826,3708,330,1785,1923,0.11533,0.072715798391737,0.0021126570498599725,-0.006810681652409541,0.029506,8.078915985805067e-05
7,4.0,-0.17765,3184,245,3793,25,220,0.115318,0.07275140531634436,0.001809949238494758,-0.006810681652409541,0.029491,7.195599295755275e-05
8,5.0,0.720011,2826,2862,1176,1505,1357,0.116349,0.07437946787139081,0.0029547667907226655,-0.007395179996309082,0.028731,8.653366069709224e-05
9,0.0,-0.663821,4027,16,4022,5,11,0.116348,0.0743321591113956,0.0029547667907226655,-0.007395179996309082,0.028745,0.00013166988253418064
10,1.0,0.33854,969,1261,2777,323,938,0.116562,0.07449732923958043,0.002964560191261086,-0.007404669336844188,0.028752,0.00013132997616671795
11,0.0,-0.744866,4019,3043,995,1703,1340,0.11563,0.07439292099941752,0.0014406635904226533,-0.006019647181023186,0.028218,0.00015018755725114475
12,3.0,0.593472,2698,2967,1071,1368,1599,0.116549,0.07433483345965149,0.001716843892327211,-0.006327071723255152,0.028954,0.00011993620790724776
13,3.0,0.364569,2826,3106,932,1043,2063,0.117379,0.07443906314504802,0.00136231604058403,-0.006549812773032683,0.029424,9.01732632839912e-05
14,1.0,0.672398,969,3061,977,1459,1602,0.117914,0.07507204033840591,0.0019534138048820054,-0.0060402633173851465,0.028987,0.00010070031205844032
15,3.0,0.814067,2826,3030,1008,1728,1302,0.119663,0.07582846809796659,0.0017611677385031424,-0.0038885108967111077,0.029833,9.709164654717516e-05
16,4.0,-0.85685,2026,180,3858,110,70,0.119594,0.0757753412886854,0.001780820772759281,-0.0038885108967111077,0.029739,3.925627888191146e-05
17,0.0,-0.785117,969,3630,408,1977,1653,0.118426,0.07598966123472119,0.0015468265024022282,-0.001502558937218476,0.027956,3.2114288290180835e-05
18,2.0,-0.39117,2565,2148,1890,638,1510,0.118221,0.0752297764412766,0.001948435245018623,-0.0004892234415585798,0.028297,1.8548294232245697e-05
19,4.0,-0.272472,2826,579,3459,90,489,0.118184,0.07529994548132986,0.0019933148044645067,-0.00016453959700854517,0.028267,7.637291508799306e-06
20,5.0,-0.248584,1582,2065,1973,466,1599,0.117948,0.07523591364515592,0.0016537944506015423,-0.00045309635082349173,0.028157,-2.172133686456044e-05
21,3.0,-0.828362,969,3474,564,2054,1420,0.116545,0.07461804557559948,0.001487760349781246,-0.0005729583243443984,0.027735,1.703564258579856e-05
22,5.0,-0.692933,1582,3616,422,1887,1729,0.115732,0.07339761429631944,0.0008256404998911306,-5.6589683532361994e-05,0.028282,8.076386739391941e-05
23,4.0,-0.708449,2263,2696,1342,1201,1495,0.115502,0.0733166562462602,0.0014813963584716803,0.0005024653767688503,0.028056,5.505825957020067e-05
24,3.0,-0.17273,1005,911,3127,147,764,0.11536,0.07329845514673444,0.0015741023159640927,0.001005730480582577,0.027942,6.0531264439392706e-05
25,1.0,-0.587247,3899,500,3538,197,303,0.11539,0.07315274843423414,0.0014505918631628472,0.000816221923875324,0.028217,9.560174781471858e-05
26,4.0,0.931225,2004,8,4030,4,4,0.115395,0.07315937782609132,0.0014505918631628472,0.000816221923875324,0.028214,8.763868269959108e-05
27,3.0,0.460005,1320,1800,2238,693,1107,0.116247,0.07344963810802799,0.0009645048538158234,-0.001704005329261363,0.028674,0.00010898077232573615
28,0.0,-0.838253,969,2672,1366,1356,1316,0.115657,0.07389200604899455,-0.0001023302372308927,-0.001085676494601512,0.027798,4.046232716604318e-05
29,1.0,0.335564,1331,1781,2257,500,1281,0.115935,0.07417646831668352,-0.00011869693468894047,-0.0014670228879163953,0.027683,4.2126489087310815e-05
30,3.0,-0.331349,969,1572,2466,510,1062,0.115271,0.07389825550748039,-0.0007356611436155142,0.00021607650661234338,0.027278,3.6212638024066344e-05
31,5.0,0.650553,1043,2709,1329,1262,1447,0.116164,0.07487361340509853,-0.0002559644322162375,-0.0005613266377516732,0.027091,2.2592261693291396e-05
32,0.0,-0.570672,969,2037,2001,717,1320,0.115873,0.07473401854499065,-0.0005821242120495719,0.000230702827152477,0.026721,1.8035836835653364e-05
33,0.0,-0.245424,2682,5,4033,2,3,0.115871,0.07473256890709341,-0.0005821242120495719,0.000230702827152477,0.026722,1.4647324827730586e-05
34,1.0,-0.556553,2826,2791,1247,1173,1618,0.115502,0.07475575729659918,-0.0007916006684292558,0.0006445368317709577,0.026702,2.515613182934048e-06
