,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,1956,3461,577,1518,1943,0.115434,0.08510701046777623,-0.0006799467722888863,-0.0006885229965865704,0.010378,9.250272344639763e-05
1,5.0,-0.455548,1983,177,3861,81,96,0.115416,0.08513669122620061,-0.0007354380877822791,-0.0006885229965865704,0.010378,8.209287305910233e-05
2,4.0,-0.672528,3024,3681,357,2021,1660,0.115269,0.08499476957148885,-0.0008086685760001443,-0.0006487023136190783,0.010147,0.000115272521486931
3,3.0,-0.597208,540,3272,766,1639,1633,0.115165,0.084885659004043,-0.0007499048079300156,-0.0002813620552084799,0.010067,0.00015556355887242246
4,4.0,-0.698781,3594,3757,281,2101,1656,0.11512,0.08494592898467618,-0.00012303846270381172,-0.00038724465635679733,0.010003,0.00014890383616878296
5,0.0,-0.368672,540,2930,1108,1084,1846,0.114853,0.08443554048934306,-0.0005454081474693576,-0.000130324582233121,0.010249,0.0001474114288072248
6,1.0,-0.61331,280,3668,370,1871,1797,0.114741,0.08453445601530138,-0.001097808156811808,-0.0015277761338595489,0.010043,0.0001410148152340081
7,4.0,-0.17765,2762,671,3367,124,547,0.114707,0.08450779903797687,-0.0010921895882388634,-0.001839127174119092,0.010027,0.0001456943151102151
8,5.0,0.720011,1956,3929,109,2274,1655,0.114876,0.08471158872296836,-0.0011721685458652654,-0.0019475811864608724,0.009991,0.00016202073444478003
9,0.0,-0.663821,1815,3543,495,2000,1543,0.114497,0.08391417957336805,-0.0012196290494075016,-0.0019165388600700863,0.010604,0.00021486659975797638
10,1.0,0.33854,3107,898,3140,269,629,0.114539,0.08394061457314747,-0.0011716853247187992,-0.002103322522634663,0.010634,0.00021868022936926627
11,0.0,-0.744866,1936,191,3847,126,65,0.114505,0.08386956146903464,-0.0011823849722993186,-0.002056121802707535,0.010659,0.0002633132078292811
12,3.0,0.593472,3572,3540,498,1775,1765,0.114691,0.08391600641993498,-0.0009249019288990411,-0.001959755285573986,0.010741,0.00022630181887161831
13,3.0,0.364569,1956,166,3872,57,109,0.114699,0.08391577777780325,-0.0009249019288990411,-0.001959755285573986,0.010754,0.00023318696370944948
14,1.0,0.672398,2782,3697,341,1949,1748,0.114959,0.08397252428420257,-0.0005395388201939418,-0.0018137381122793777,0.01089,0.0002468146685868944
15,3.0,0.814067,1956,175,3863,104,71,0.115024,0.08396975877272427,-0.000475348492887625,-0.0020972609245454325,0.010868,0.0002470381397431212
